seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status
0.0,1840.416119968138,126.07735688657002,249.8698555449419,11278.4,282.0181818181818,7,98.0,False,0,OnTrack
0.108,1900.8999223445462,87.9425335378355,249.99724170682543,11300.0,283.0,7,98.0,False,0,OnTrack
0.113,1904.0,86.0,250.0,11303.42495616,283.04999936,7,98.0,False,0,OnTrack
0.308,2043.6427991730413,-0.9363351171873209,249.96693993562076,11437.0,285.0,7,98.0,False,0,OnTrack
0.353,2079.0,-23.0,250.0,11448.089269942857,285.3214281142857,7,98.0,False,0,OnTrack
0.588,2273.948215342181,-145.5527515011496,250.66127807172157,11506.0,287.0,7,98.0,False,0,OnTrack
0.732,2376.0,-210.0,251.0,11523.6,288.2,7,98.0,False,0,OnTrack
0.948,2482.5617918759476,-277.37274323003146,250.98774734544688,11550.0,290.0,7,98.0,False,0,OnTrack
1.032,2525.0,-304.0,251.0,11565.96,290.42,7,98.0,False,0,OnTrack
1.148,2593.1327815266923,-346.4784743732239,251.13203109288332,11588.0,291.0,7,98.0,False,0,OnTrack
1.273,2690.0,-407.0,251.0,11618.113620945454,291.5681815272727,7,98.0,False,0,OnTrack
1.533,2965.0,-580.0,249.0,11680.749984581818,292.7499997090909,7,98.0,False,0,OnTrack
1.588,3007.7695177914043,-606.7786122944187,248.72528716511744,11694.0,293.0,7,98.0,False,0,OnTrack
1.828,3106.186327916618,-667.131072790693,248.65537849993837,11729.0,294.0,7,98.0,False,0,OnTrack
1.973,3175.0,-708.0,249.0,11731.7187488,294.4531248,7,98.0,False,0,OnTrack
2.148,3298.289967531966,-781.3177359988717,249.19471698516844,11735.0,295.0,7,98.0,False,0,OnTrack
2.173,3316.0,-792.0,249.0,11740.7812352,295.0,7,98.1562496,False,0,OnTrack
2.253,3372.0,-826.0,248.0,11759.2812352,295.0,7,98.6562496,False,0,OnTrack
