seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status
0.0,1056.4520498118934,-594.0403427228281,-245.06714299735296,11228.855721665503,318.14427833449656,8,100.0,False,0,OnTrack
0.029,1076.166393240202,-585.9453308043626,-245.03549553559498,11229.0,318.0,8,100.0,False,0,OnTrack
0.09,1120.0,-568.0,-245.0,11214.621443657143,317.78214308571427,8,100.0,False,0,OnTrack
0.27,1267.0,-508.0,-245.0,11172.192872228572,317.13928594285716,8,100.0,False,0,OnTrack
0.309,1301.6602931092782,-493.7454575436778,-244.93044326286085,11163.0,317.0,8,100.0,False,0,OnTrack
0.549,1526.0858599338399,-400.3836492394494,-244.00374903160437,11129.0,316.0,8,100.0,False,0,OnTrack
0.55,1527.0,-400.0,-244.0,11128.7625152,315.9937504,8,100.0,False,0,OnTrack
0.869,1801.2938114649965,-283.72402847671515,-243.1260702534787,11053.0,314.0,8,100.0,False,0,OnTrack
0.97,1881.0,-250.0,-243.0,11060.154162133333,313.57916693333334,8,100.0,False,0,OnTrack
1.109,1985.1106663041755,-206.27451132303713,-242.9527897345788,11070.0,313.0,8,100.0,False,0,OnTrack
1.389,2183.575172877204,-123.59424277933948,-243.0011674300348,10901.0,313.0,8,89.0,False,0,OnTrack
1.391,2185.0,-123.0,-243.0,10900.8375104,312.9500032,8,87.9250688,False,0,OnTrack
1.549,2298.3525372651998,-75.69209759399632,-242.84556118604493,10888.0,309.0,8,3.0,False,0,OnTrack
1.651,2375.0,-44.0,-243.0,11132.1628064,306.1312464,8,2.0437488,False,0,OnTrack
1.831,2514.0,13.0,-244.0,11563.0371936,301.0687536,8,0.3562512,False,0,OnTrack
1.869,2539.6482395093044,23.766125769801153,-244.19366363180987,11654.0,300.0,7,0.0,True,0,OnTrack
2.069,2654.932002600273,74.32345354954988,-244.86103341746625,11328.0,291.0,7,0.0,True,0,OnTrack
2.191,2778.0,128.0,-245.0,10818.6505344,276.1857298285714,7,0.0,True,0,OnTrack
2.311,2945.0,200.0,-245.0,10317.6505344,261.61430125714287,7,0.0,True,0,OnTrack
2.349,2985.684553796233,217.4452743306623,-245.03255705990344,10159.0,257.0,7,0.0,True,0,OnTrack
2.509,3060.9373622838248,249.028848984489,-245.43022446388932,10094.0,233.0,7,0.0,True,0,OnTrack
2.709,3094.4054515103185,258.4514944879162,-245.9749239927122,9782.0,212.0,7,0.0,True,0,OnTrack
2.731,3105.0,262.0,-246.0,9820.9814768,209.8687376,7,0.0,True,0,OnTrack
3.011,3309.0,333.0,-246.0,10317.1064768,182.7437376,7,0.0,True,0,OnTrack
3.029,3318.9480176510133,336.5527928133327,-246.02183422700267,10349.0,181.0,7,0.0,True,0,OnTrack
3.389,3412.4192303316277,375.7064910525664,-246.99682722592587,10243.0,154.0,4,0.0,True,0,OnTrack
3.391,3413.0,376.0,-247.0,10235.11050496,153.86000896,4,0.0,True,0,OnTrack
3.551,3467.0,404.0,-247.0,9603.91050496,142.66000896,4,0.0,True,0,OnTrack
3.589,3479.0786758522163,410.6044752284373,-246.86630196210803,9454.0,140.0,3,0.0,True,0,OnTrack
3.791,3538.0,449.0,-246.0,9022.225273600001,129.9000064,3,0.0,True,0,OnTrack
3.829,3550.395926816417,459.2667335354879,-246.11068291866215,8941.0,128.0,3,0.0,True,0,OnTrack
3.991,3603.0,508.0,-247.0,8641.750236444444,124.85000248888889,3,0.0,True,0,OnTrack
4.189,3636.128291028953,543.1654544588828,-245.3785268027923,8276.0,121.0,3,0.0,False,0,OnTrack
4.349,3653.7427833432334,567.6270204130188,-244.00587259177152,8178.0,117.0,3,0.0,True,0,OnTrack
4.351,3654.0,568.0,-244.0,8179.343664,116.9562528,3,0.0812448,True,0,OnTrack
4.611,3693.0,638.0,-245.0,8354.031336,111.2687472,3,10.643755200000001,True,0,OnTrack
4.669,3701.87255921786,663.8451695455633,-245.33654056046407,8393.0,110.0,3,13.0,False,0,OnTrack
4.811,3721.0,731.0,-246.0,8607.3314432,111.3312512,3,28.0875136,False,0,OnTrack
4.989,3732.504721168147,772.9801288510571,-246.07285031007828,8876.0,113.0,3,47.0,False,0,OnTrack
5.229,3724.2146859461604,823.4256112164283,-245.11932114752213,8804.0,120.0,3,62.0,False,0,OnTrack
5.251,3722.0,834.0,-245.0,8870.314671542857,120.70714697142857,3,62.5500032,False,0,OnTrack
5.43,3697.0,945.0,-244.0,9409.871235657143,126.46071222857142,3,67.0249984,False,0,OnTrack
5.509,3685.2792055355294,986.499395245831,-243.79022307983956,9648.0,129.0,3,69.0,False,0,OnTrack
5.668,3662.2552949667647,1045.3124464521975,-243.89971472479334,10058.0,132.0,3,69.0,False,0,OnTrack
5.83,3642.0,1089.0,-244.0,10536.574621866666,138.74999466666668,3,77.0999936,False,0,OnTrack
5.908,3633.7714917373364,1106.9017157932979,-243.93072050794873,10767.0,142.0,3,81.0,False,0,OnTrack
6.148,3610.0407423555475,1159.2194868331533,-243.2953959569763,11605.0,152.0,3,99.0,False,0,OnTrack
6.23,3597.0,1188.0,-243.0,11416.69555141417,156.08863700186362,3,99.22714650010353,False,0,OnTrack
6.509,3536.192374051478,1322.5684555455216,-242.00173404658082,10776.0,170.0,4,100.0,False,0,OnTrack
6.51,3536.0,1323.0,-242.0,10777.3207488,170.0374976,4,100.0,False,0,OnTrack
6.749,3497.172142440825,1412.58900726449,-241.9993957092042,11093.0,179.0,4,100.0,False,0,OnTrack
6.75,3497.0,1413.0,-242.0,11093.9593136,179.0343728,4,100.0,False,0,OnTrack
6.99,3450.0,1527.0,-242.0,11324.2093136,187.2843728,4,100.0,False,0,OnTrack
7.069,3433.4593518447055,1566.7274338818322,-241.7833587904551,11400.0,190.0,4,100.0,False,0,OnTrack
7.269,3391.284648021669,1666.853129416031,-241.03184716067008,10660.0,198.0,5,100.0,False,0,OnTrack
7.29,3387.0,1677.0,-241.0,10691.587403733334,198.87499733333334,5,100.0,False,0,OnTrack
7.49,3342.0,1782.0,-241.0,10992.420737066666,207.20833066666665,5,100.0,False,0,OnTrack
7.509,3335.997084686957,1795.5900578330497,-240.968843689706,11021.0,208.0,5,100.0,False,0,OnTrack
7.75,3245.0,1998.0,-240.0,11303.505480533333,213.35555413333333,5,100.0,False,0,OnTrack
7.869,3219.0919166867507,2055.5016070680376,-239.53486368524153,11443.0,216.0,5,100.0,False,0,OnTrack
8.029,3202.6168377833396,2092.138248854186,-239.0801913808044,11443.0,220.0,5,100.0,False,0,OnTrack
8.111,3190.0,2120.0,-239.0,11207.836081371428,221.7571401142857,5,100.0,False,0,OnTrack
8.309,3139.72798135128,2231.368452410397,-239.00472171482846,10640.0,226.0,5,100.0,False,0,OnTrack
8.311,3139.0,2233.0,-239.0,10639.3187936,226.031248,5,100.0,False,0,OnTrack
8.531,3046.0,2443.0,-238.0,10564.3812064,229.468752,5,100.0,False,0,OnTrack
8.629,3023.373372300868,2494.132308947197,-237.89654791047155,10531.0,231.0,6,100.0,False,0,OnTrack
8.851,2999.0,2549.0,-238.0,10764.1001344,233.7750016,6,100.0,False,0,OnTrack
8.869,2995.366314971578,2557.1956500160286,-237.94434444198876,10783.0,234.0,6,100.0,False,0,OnTrack
9.029,2951.9666360597816,2655.086889063604,-237.12836104415342,10875.0,238.0,6,99.0,False,0,OnTrack
9.071,2940.0,2682.0,-237.0,10785.400273066667,238.0,6,81.6750528,False,0,OnTrack
9.269,2886.533323145384,2801.8036813233,-237.00248403734173,10363.0,238.0,6,0.0,True,0,OnTrack
9.271,2886.0,2803.0,-237.0,10369.999552,237.8785792,6,0.0,True,0,OnTrack
9.531,2819.0,2954.0,-236.0,11280.000448,222.09284937142857,6,0.0,True,0,OnTrack
9.549,2814.935326438037,2963.230787383689,-235.93495009487302,11343.0,221.0,6,0.0,True,0,OnTrack
9.749,2773.470344670356,3057.9327381317275,-235.37882896593678,10484.0,205.0,5,0.0,True,0,OnTrack
9.831,2750.0,3111.0,-235.0,10518.43994624,197.21001216,5,0.0,True,0,OnTrack
9.949,2706.676941716592,3208.284913007778,-234.21786183105476,10568.0,186.0,5,0.0,True,0,OnTrack
9.991,2693.0,3239.0,-234.0,10410.92047872,182.22001152,5,0.0,True,0,OnTrack
10.149,2661.60259487019,3309.928899745456,-233.80521118077834,9820.0,168.0,4,0.0,True,0,OnTrack
10.411,2642.0,3355.0,-234.0,9497.594286933334,142.52776533333332,4,0.0,True,0,OnTrack
10.509,2628.0163069993873,3386.407935278364,-233.48211531881412,9377.0,133.0,3,0.0,True,0,OnTrack
10.611,2612.0,3422.0,-233.0,8965.1744832,128.218744,3,0.0,True,0,OnTrack
10.771,2589.0,3472.0,-233.0,8319.1744832,120.718744,3,0.0,True,0,OnTrack
10.829,2579.958860306404,3491.416104566677,-232.88845910502914,8085.0,118.0,3,0.0,True,0,OnTrack
11.029,2544.3901052982774,3561.355470493136,-232.00800494817176,7580.0,114.0,3,0.0,True,0,OnTrack
11.031,2544.0,3562.0,-232.0,7578.500096,113.9333376,3,0.0,True,0,OnTrack
11.269,2493.2458027293815,3628.1840191697243,-231.30365396645044,7400.0,106.0,3,0.0,False,0,OnTrack
11.411,2466.0,3655.0,-231.0,7286.3998976,103.6333312,3,0.0,False,0,OnTrack
11.509,2450.731731541731,3667.1346800290385,-230.7987234266695,7208.0,102.0,3,0.0,False,0,OnTrack
11.771,2411.0,3682.0,-231.0,7104.0186992,98.7249984,3,0.0,False,0,OnTrack
11.829,2398.097511458015,3684.465514300872,-231.4231654133126,7081.0,98.0,3,0.0,False,0,OnTrack
