seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status,compound
0.0,1833.519824364456,131.05071949827106,249.47894211637617,10828.1257312,285.6249994666667,7,100.0,False,0,OnTrack,SOFT
0.09,1875.6710827707593,104.11575030376756,249.77021164440308,10314.0,286.0,7,100.0,False,0,OnTrack,SOFT
0.255,1968.0,46.0,250.0,10353.1874848,287.3749994666667,7,100.0,False,0,OnTrack,SOFT
0.33,2016.3993845372243,15.850187446169365,249.97521514844553,10371.0,288.0,8,100.0,False,0,OnTrack,SOFT
0.436,2090.0,-30.0,250.0,10402.7999616,288.79499904,8,100.0,False,0,OnTrack,SOFT
0.676,2266.0,-141.0,251.0,10474.7999616,290.59499904,8,100.0,False,0,OnTrack,SOFT
0.73,2304.8951142128094,-165.57445894047123,251.09921219892237,10491.0,291.0,8,100.0,False,0,OnTrack,SOFT
0.936,2445.0,-254.0,251.0,10495.63499712,293.05999872,8,100.0,False,0,OnTrack,SOFT
1.095,2542.0,-315.0,251.0,10499.21249856,294.64999936,8,100.0,False,0,OnTrack,SOFT
1.13,2565.206993455427,-329.52522589613113,251.0126029181332,10500.0,295.0,8,100.0,False,0,OnTrack,SOFT
1.256,2654.0,-385.0,251.0,10527.449972114286,295.44999954285714,8,100.0,False,0,OnTrack,SOFT
1.41,2760.5852690418687,-451.82931951171616,250.48975528134417,10561.0,296.0,8,100.0,False,0,OnTrack,SOFT
1.496,2820.0,-489.0,250.0,10556.7000064,296.0,8,100.0,False,0,OnTrack,SOFT
1.57,2871.6067803494366,-521.1546048193172,249.47987387892772,10553.0,296.0,8,100.0,False,0,OnTrack,SOFT
1.776,3016.0,-611.0,249.0,10602.7833024,296.0,8,100.0,False,0,OnTrack,SOFT
1.81,3039.550056119494,-625.758023420414,249.40284139088394,10611.0,296.0,8,100.0,False,0,OnTrack,SOFT
1.856,3072.0,-646.0,250.0,10611.0,296.2874992,8,100.0,False,0,OnTrack,SOFT
1.97,3160.0768772731817,-699.5456060137253,250.52969184234186,10611.0,297.0,8,100.0,False,0,OnTrack,SOFT
2.215,3355.0,-815.0,249.0,10629.885411733334,297.0,8,100.0,False,0,OnTrack,SOFT
2.45,3494.4380910271093,-898.866918311211,248.13884074004832,10648.0,297.0,8,100.0,False,0,OnTrack,SOFT
2.495,3525.0,-917.0,248.0,10656.374988088888,297.1249998222222,8,100.0,False,0,OnTrack,SOFT
2.735,3732.0,-1036.0,247.0,10701.041654755556,297.7916664888889,8,100.0,False,0,OnTrack,SOFT
2.81,3809.9599496426245,-1078.1820692506406,246.38176226802543,10715.0,298.0,8,100.0,False,0,OnTrack,SOFT
3.054,4069.0,-1213.0,244.0,10655.525,297.4916666666667,8,100.0,False,0,OnTrack,SOFT
3.29,4229.285459530205,-1296.5715469212023,243.49901356257908,10598.0,297.0,8,100.0,True,0,OnTrack,SOFT
3.455,4307.0,-1337.0,244.0,9888.5002752,278.4375072,8,58.750016,True,0,OnTrack,SOFT
3.69,4403.628376197839,-1386.7273280006068,245.50671250838784,8878.0,252.0,8,0.0,True,0,OnTrack,SOFT
3.755,4442.0,-1407.0,246.0,8887.9531152,241.2343856,8,0.0,True,0,OnTrack,SOFT
4.01,4645.189568831075,-1516.4646276807923,247.84265982326892,8927.0,199.0,8,0.0,True,0,OnTrack,SOFT
4.055,4670.0,-1530.0,248.0,8893.3906728,194.781256,8,0.0,True,0,OnTrack,SOFT
4.33,4719.595502797063,-1559.4561969878591,247.93875027836742,8688.0,169.0,8,0.0,True,0,OnTrack,SOFT
4.355,4725.0,-1563.0,248.0,8673.694481066666,167.81944746666667,8,0.0,True,0,OnTrack,SOFT
4.575,4803.0,-1615.0,249.0,8547.805592177778,157.4305585777778,8,0.0,True,0,OnTrack,SOFT
4.69,4845.687365947367,-1647.9475760177052,248.7462165593638,8482.0,152.0,7,0.0,True,0,OnTrack,SOFT
4.915,4915.0,-1710.0,247.0,8010.011497890909,136.65909527272728,7,0.0,True,0,OnTrack,SOFT
5.13,4950.9679399901715,-1750.8525788492373,245.5005919311654,7559.0,122.0,4,0.0,True,0,OnTrack,SOFT
5.215,4963.0,-1769.0,245.0,7276.3752128,120.4062512,4,0.0,True,0,OnTrack,SOFT
5.29,4974.257061794573,-1787.9035013241582,244.60786027947242,7027.0,119.0,4,0.0,True,0,OnTrack,SOFT
5.415,4992.0,-1823.0,244.0,6856.545541818182,115.59091083636363,4,0.0,True,0,OnTrack,SOFT
5.635,5010.0,-1885.0,243.0,6556.545541818182,109.59091083636363,4,0.0,True,0,OnTrack,SOFT
5.73,5012.98781945213,-1911.9850614530753,242.9008916381669,6427.0,107.0,4,0.0,True,0,OnTrack,SOFT
5.875,5012.0,-1953.0,243.0,6395.5833472,105.1875008,4,0.0,True,0,OnTrack,SOFT
5.97,5007.586361662699,-1979.3188577782596,243.0217348213814,6375.0,104.0,4,0.0,False,0,OnTrack,SOFT
6.095,4998.0,-2013.0,243.0,6362.18750656,102.4375008,4,3.43749824,False,0,OnTrack,SOFT
6.255,4981.0,-2054.0,243.0,6345.78750656,100.4375008,4,7.83749824,False,0,OnTrack,SOFT
6.37,4965.2750345871345,-2082.051622003997,243.34097451198835,6334.0,99.0,4,11.0,False,0,OnTrack,SOFT
6.555,4935.0,-2125.0,244.0,6447.642817828571,99.66071405714285,4,18.928568685714286,False,0,OnTrack,SOFT
6.65,4917.917920180847,-2146.206657752786,243.98449530052798,6506.0,100.0,4,23.0,False,0,OnTrack,SOFT
6.795,4890.0,-2178.0,244.0,6610.5207872,101.8124992,4,28.4374976,False,0,OnTrack,SOFT
6.89,4870.605523129816,-2198.9251148111125,244.50749815625545,6679.0,103.0,4,32.0,False,0,OnTrack,SOFT
6.995,4849.0,-2222.0,245.0,6843.0624,105.6249984,4,36.812497066666666,False,0,OnTrack,SOFT
7.055,4837.0,-2235.0,245.0,6936.8124,107.1249984,4,39.562497066666666,False,0,OnTrack,SOFT
7.13,4822.262228165057,-2250.3320107470545,244.98245787037294,7054.0,109.0,4,43.0,False,0,OnTrack,SOFT
7.37,4767.936428870411,-2302.3800799832616,245.00423286923677,7608.0,115.0,4,51.0,False,0,OnTrack,SOFT
7.395,4760.0,-2310.0,245.0,7657.090783418182,116.0795426909091,4,51.90908858181818,False,0,OnTrack,SOFT
7.556,4702.0,-2366.0,245.0,7973.236112290909,123.03181265454546,4,57.76363170909091,False,0,OnTrack,SOFT
7.81,4644.261093497648,-2421.687724668744,245.8766719960918,8472.0,134.0,4,67.0,False,0,OnTrack,SOFT
8.01,4601.6291715017,-2470.9745689055326,246.0194803353349,8909.0,140.0,4,47.0,False,0,OnTrack,SOFT
8.016,4600.0,-2473.0,246.0,8913.6311512,140.0562488,4,46.7937544,False,0,OnTrack,SOFT
8.195,4547.0,-2542.0,245.0,9051.7968256,141.7343744,4,40.6406272,False,0,OnTrack,SOFT
8.33,4517.652797234124,-2585.211959482782,244.4195006156681,9156.0,143.0,4,36.0,False,0,OnTrack,SOFT
8.556,4483.0,-2652.0,244.0,9346.216558933333,145.8249984,4,36.941666133333335,False,0,OnTrack,SOFT
8.57,4480.683005713623,-2657.0840267624376,243.99105768810423,9358.0,146.0,4,37.0,False,0,OnTrack,SOFT
8.755,4450.0,-2730.0,244.0,9448.7655936,148.3124992,4,42.781248,False,0,OnTrack,SOFT
8.89,4433.816947585385,-2775.32610220219,244.0087753752536,9515.0,150.0,4,47.0,False,0,OnTrack,SOFT
9.055,4421.0,-2853.0,244.0,9945.344919680954,155.1724149000115,4,59.41379576002754,False,0,OnTrack,SOFT
9.209,4414.1750677606715,-2971.746451453739,243.9983968254379,10347.0,160.0,4,71.0,False,0,OnTrack,SOFT
9.216,4414.0,-2976.0,244.0,10359.26994810923,160.20635100313064,4,71.2222241572176,False,0,OnTrack,SOFT
9.496,4414.0,-3051.0,244.0,10850.063385224104,168.46031566353605,4,80.11110917611573,False,0,OnTrack,SOFT
9.65,4413.419307120199,-3118.642994030205,243.48266730394676,11120.0,173.0,4,85.0,False,0,OnTrack,SOFT
9.815,4409.0,-3207.0,243.0,10986.125051927273,178.99999767272726,4,76.0000034909091,False,0,OnTrack,SOFT
9.935,4401.0,-3267.0,243.0,10888.761415563637,183.36363403636364,4,69.45454894545455,False,0,OnTrack,SOFT
10.09,4375.870418657037,-3380.5370111671236,242.54060290118434,10763.0,189.0,4,61.0,False,0,OnTrack,SOFT
10.235,4349.0,-3483.0,242.0,10682.6458688,192.020832,4,61.0,False,0,OnTrack,SOFT
10.33,4336.023816070057,-3525.341906298595,241.8264240988209,10630.0,194.0,5,61.0,False,0,OnTrack,SOFT
