seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status
0.0,-1766.0460567067842,1196.9795474503621,1963.0705330340095,11312.0245216,257.87500266666666,6,99.0,False,0,OnTrack
0.198,-1679.0118566707888,1311.3288353918147,1963.8753172202719,10572.0,262.0,7,99.0,False,0,OnTrack
0.218,-1670.0,1323.0,1964.0,10574.25,262.25,7,99.0625,False,0,OnTrack
0.377,-1598.0,1415.0,1965.0,10592.1375072,264.2375008,7,99.5593752,False,0,OnTrack
0.518,-1534.786334366615,1493.5068520208183,1964.959480247,10608.0,266.0,7,100.0,False,0,OnTrack
0.538,-1524.0,1507.0,1965.0,10608.0,266.5,7,100.0,False,0,OnTrack
0.678,-1430.3989215086879,1625.4955441186887,1966.0172034797674,10608.0,270.0,7,100.0,False,0,OnTrack
0.777,-1367.0,1707.0,1967.0,10717.725070933333,270.8250005333333,7,99.58749973333333,False,0,OnTrack
0.918,-1304.8115118142202,1789.3294100340142,1968.213615571387,10874.0,272.0,7,99.0,False,0,OnTrack
1.158,-1237.4155944740482,1884.1838558526174,1969.7993633083174,11034.0,274.0,7,99.0,False,0,OnTrack
1.196,-1223.0,1904.0,1970.0,11048.7250496,274.4750016,7,99.2375008,False,0,OnTrack
1.318,-1168.5666079585812,1978.0536678496615,1970.5800518031542,11096.0,276.0,7,100.0,False,0,OnTrack
1.377,-1141.0,2016.0,1971.0,11125.0083648,276.4916672,7,99.7541664,False,0,OnTrack
1.476,-1096.0,2079.0,1972.0,11173.683396266666,277.31666773333336,7,99.34166613333333,False,0,OnTrack
1.558,-1060.1433578657975,2128.663791847847,1972.7968041747456,11214.0,278.0,7,99.0,False,0,OnTrack
1.796,-949.0,2280.0,1975.0,11263.58336,281.9666688,7,99.0,False,0,OnTrack
1.918,-873.1398899560902,2384.074708334351,1976.4339848547777,11289.0,284.0,7,99.0,False,0,OnTrack
2.056,-791.0,2497.0,1978.0,11360.464352,284.9857152,7,99.0,False,0,OnTrack
2.198,-736.0382206428237,2572.3562914617414,1979.1264103179556,11434.0,286.0,7,99.0,False,0,OnTrack
2.438,-656.6531851324744,2683.990932781373,1981.3008522969817,11568.0,288.0,7,99.0,False,0,OnTrack
2.477,-633.0,2718.0,1982.0,11572.062506666667,288.3250005333333,7,99.0,False,0,OnTrack
2.616,-532.0,2864.0,1985.0,11586.54168,289.4833344,7,99.0,False,0,OnTrack
2.678,-496.44921911853686,2915.631169839103,1986.0068695912792,11593.0,290.0,7,99.0,False,0,OnTrack
3.038,-379.33743401208955,3090.429123828487,1988.7255921433646,11536.0,293.0,7,99.0,False,0,OnTrack
3.057,-369.0,3106.0,1989.0,11417.2496,293.1187504,7,99.0,False,0,OnTrack
3.198,-272.4757365316532,3251.2597290739886,1991.6751589244577,10536.0,294.0,8,99.0,False,0,OnTrack
3.277,-224.0,3324.0,1993.0,10514.557125485715,294.5642861714286,8,99.0,False,0,OnTrack
3.478,-160.71293715044294,3417.5922439906944,1994.4518264617852,10460.0,296.0,8,99.0,False,0,OnTrack
3.577,-131.0,3460.0,1995.0,10484.056095113989,296.6168229516407,8,99.0,False,0,OnTrack
3.777,-35.0,3594.0,1997.0,10532.654235644459,297.8629291190887,8,99.0,False,0,OnTrack
3.799,-21.562959063256862,3612.1136182595155,1997.3327498939905,10538.0,298.0,8,99.0,False,0,OnTrack
4.079,168.8017533155899,3859.4230603696255,2002.7281584015175,10558.0,300.0,8,99.0,False,0,OnTrack
4.097,178.0,3871.0,2003.0,10563.22003712,300.09000064,8,99.0,False,0,OnTrack
4.279,240.74035651199645,3946.417585919723,2004.8914706034363,10616.0,301.0,8,99.0,False,0,OnTrack
4.377,276.0,3985.0,2006.0,10627.841682133334,301.0,8,96.95833066666667,False,0,OnTrack
4.519,349.2846491330704,4062.998413962433,2008.330356012511,10645.0,301.0,8,94.0,False,0,OnTrack
4.637,418.0,4133.0,2010.0,10609.89496192,300.40999936,8,90.45999616,False,0,OnTrack
4.797,516.0,4221.0,2011.0,10562.29496192,299.60999936,8,85.65999616,False,0,OnTrack
4.919,627.0848084693316,4296.958372080939,2011.76861866686,10526.0,299.0,8,82.0,False,0,OnTrack
5.118,819.0,4408.0,2013.0,10451.9968512,297.1343744,8,83.8656256,False,0,OnTrack
5.239,882.8681799778402,4437.947892293231,2013.39347219942,10407.0,296.0,8,85.0,False,0,OnTrack
5.418,957.0,4457.0,2014.0,10423.2218808,294.8812496,8,92.8312528,False,0,OnTrack
5.559,1061.822099242868,4482.949432876795,2015.1005745177504,10436.0,294.0,8,99.0,False,0,OnTrack
5.658,1150.0,4500.0,2016.0,10436.0,294.0,8,99.0,False,0,OnTrack
5.719,1206.9955831992684,4507.743134700896,2016.5413462153474,10436.0,294.0,8,99.0,False,0,OnTrack
5.978,1464.0,4520.0,2019.0,10435.410022719268,294.0,8,99.0,False,0,OnTrack
6.158,1642.3624321692582,4514.229293163002,2021.3542245025312,10435.0,294.0,8,99.0,False,0,OnTrack
6.297,1759.0,4506.0,2023.0,10415.308324266667,294.57916693333334,8,99.0,False,0,OnTrack
6.398,1823.514621204416,4499.635500390312,2023.8494040605983,10401.0,295.0,8,99.0,False,0,OnTrack
6.637,1954.0,4481.0,2025.0,10425.563895466667,295.0,8,99.0,False,0,OnTrack
6.758,2048.7095947712014,4467.620984491479,2025.389994220233,10438.0,295.0,8,99.0,False,0,OnTrack
6.877,2150.0,4455.0,2026.0,10470.3531424,296.1156256,8,99.0,False,0,OnTrack
7.078,2313.0,4442.0,2028.0,10525.0,298.0,8,99.0,False,0,OnTrack
7.278,2479.204283998854,4438.833393046009,2029.7877948590992,10539.0,299.0,8,99.0,False,0,OnTrack
7.297,2495.0,4439.0,2030.0,10539.316667733334,298.92083306666666,8,99.0,False,0,OnTrack
7.516,2675.0,4448.0,2033.0,10542.9666688,298.0083328,8,99.0,False,0,OnTrack
7.518,2676.6208418464284,4448.169482623605,2033.0253975119392,10543.0,298.0,8,99.0,False,0,OnTrack
7.697,2819.0,4470.0,2035.0,10521.264277942857,296.7214281142857,8,99.0,False,0,OnTrack
7.798,2895.442342104745,4486.807801752819,2036.0213475630208,10509.0,296.0,8,99.0,False,0,OnTrack
7.877,2963.0,4507.0,2037.0,10464.0687136,296.0,8,99.0,False,0,OnTrack
7.958,3046.689326575166,4537.795728459587,2038.318241836734,10418.0,296.0,8,99.0,False,0,OnTrack
8.157,3265.0,4632.0,2042.0,10378.1999872,295.2892854857143,8,99.0,False,0,OnTrack
8.238,3325.6142786245964,4661.052421102075,2043.061880105023,10362.0,295.0,8,99.0,False,0,OnTrack
8.596,3486.0,4775.0,2046.0,10331.1722112,293.0111104,8,99.0,False,0,OnTrack
8.598,3487.322294747726,4776.077937163978,2046.0224287140709,10331.0,293.0,8,99.0,False,0,OnTrack
8.798,3647.1373343215523,4908.397864012805,2048.5626461676875,10315.0,293.0,8,99.0,False,0,OnTrack
8.856,3687.0,4943.0,2049.0,10316.812504,292.6374992,8,99.0,False,0,OnTrack
8.958,3739.5971858384964,4991.707965738353,2049.186878955231,10320.0,292.0,8,99.0,False,0,OnTrack
9.117,3805.0,5059.0,2049.0,10314.0374976,292.0,8,93.0374976,False,0,OnTrack
9.118,3805.493682758375,5059.506446369562,2049.002232948835,10314.0,292.0,8,93.0,False,0,OnTrack
9.317,3919.0,5175.0,2050.0,10314.0,289.01499904,8,93.0,False,0,OnTrack
9.318,3919.5734738706315,5175.577180269088,2050.0040834781325,10314.0,289.0,8,93.0,False,0,OnTrack
9.638,4095.9271425524244,5348.202707201627,2050.583485395067,10851.0,279.0,7,0.0,True,0,OnTrack
9.696,4133.0,5383.0,2051.0,10779.9498432,271.0249824,7,0.0,True,0,OnTrack
9.877,4257.0,5497.0,2053.0,10558.2249216,246.1374912,7,0.0,True,0,OnTrack
9.878,4257.608509794722,5497.551706366591,2053.0087822613027,10557.0,246.0,7,0.0,True,0,OnTrack
10.317,4434.0,5650.0,2054.0,10322.534056727272,201.10226618181818,7,0.0,True,0,OnTrack
10.318,4434.3900497114355,5650.327097790689,2054.004793086767,10322.0,201.0,6,0.0,True,0,OnTrack
10.497,4507.0,5711.0,2055.0,10183.620876069168,189.84039323138447,6,0.0,True,0,OnTrack
10.597,4545.0,5742.0,2055.0,10106.314130563851,183.60597827127833,6,0.0,True,0,OnTrack
10.719,4603.602656224444,5788.038370258932,2055.0354845518614,10012.0,176.0,4,0.0,True,0,OnTrack
10.777,4633.0,5809.0,2055.0,10015.222229333333,170.84443306666665,4,0.0,True,0,OnTrack
11.079,4767.814070644998,5878.611963703991,2054.027544598909,10032.0,144.0,3,0.0,True,0,OnTrack
11.098,4774.0,5881.0,2054.0,9976.221240685714,143.45714102857144,3,0.0,True,0,OnTrack
