seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status,compound
0.0,-1759.4352040788349,1205.4564954444547,1963.0242335480723,11760.248896,257.1250048,6,100.0,False,0,OnTrack,SOFT
0.155,-1692.2091691823628,1294.609604051398,1963.773890687461,10869.0,261.0,6,100.0,False,0,OnTrack,SOFT
0.194,-1675.0,1317.0,1964.0,10793.9248768,261.58500096,6,100.0,False,0,OnTrack,SOFT
0.354,-1603.0,1409.0,1965.0,10485.9248768,263.98500096,6,100.0,False,0,OnTrack,SOFT
0.355,-1602.5407370367996,1409.580082581271,1965.005433178762,10484.0,264.0,7,100.0,False,0,OnTrack,SOFT
0.634,-1474.0,1570.0,1966.0,10713.116507158953,268.0602925319308,7,100.0,False,0,OnTrack,SOFT
0.836,-1383.879194280445,1684.553306813263,1966.816404808641,10879.0,271.0,7,100.0,False,0,OnTrack,SOFT
0.854,-1373.0,1699.0,1967.0,10884.142893714286,271.1928585142857,7,100.0,False,0,OnTrack,SOFT
0.994,-1274.0,1833.0,1969.0,10924.142893714286,272.6928585142857,7,100.0,False,0,OnTrack,SOFT
1.116,-1204.350144364122,1928.05352624648,1970.3422470984347,10959.0,274.0,7,100.0,False,0,OnTrack,SOFT
1.316,-1131.9220174252607,2027.870184845712,1971.4032182580513,11081.0,277.0,7,100.0,False,0,OnTrack,SOFT
1.454,-1084.0,2094.0,1972.0,11164.950077866666,278.1500010666667,7,100.0,False,0,OnTrack,SOFT
1.556,-1045.989897954654,2146.359372427324,1972.459866047306,11227.0,279.0,7,100.0,False,0,OnTrack,SOFT
1.754,-965.0,2258.0,1974.0,11288.87504,281.4750016,7,100.0,False,0,OnTrack,SOFT
1.796,-946.3610981522985,2283.777557655286,1974.5910028832072,11302.0,282.0,7,100.0,False,0,OnTrack,SOFT
1.954,-873.0,2385.0,1977.0,11355.72004352,283.58000128,7,100.0,False,0,OnTrack,SOFT
1.996,-853.3129377875508,2411.8595657725164,1977.358209278549,11370.0,284.0,7,100.0,False,0,OnTrack,SOFT
2.114,-798.0,2487.0,1978.0,11423.69005824,284.59000064,7,100.0,False,0,OnTrack,SOFT
2.196,-759.7709076372481,2539.3548362830993,1978.7548903449665,11461.0,285.0,7,100.0,False,0,OnTrack,SOFT
2.356,-685.7516976427455,2642.1612632317488,1980.9300671357973,11527.0,287.0,7,100.0,False,0,OnTrack,SOFT
2.434,-650.0,2693.0,1982.0,11551.050039466667,287.6500010666667,7,100.0,False,0,OnTrack,SOFT
2.595,-577.0,2799.0,1984.0,11600.6916864,288.9916672,7,100.0,False,0,OnTrack,SOFT
2.596,-576.5510796084849,2799.653599756894,1984.0105867003056,11601.0,289.0,7,100.0,False,0,OnTrack,SOFT
2.796,-485.7976070792419,2932.0061625456547,1985.8105409206742,11625.0,290.0,7,100.0,False,0,OnTrack,SOFT
2.814,-477.0,2945.0,1986.0,11629.3312808,290.1687512,7,100.0,False,0,OnTrack,SOFT
3.114,-324.0,3175.0,1990.0,11701.5187808,292.9812512,7,100.0,False,0,OnTrack,SOFT
3.116,-323.1567475929552,3176.2792647446913,1990.0242337359014,11702.0,293.0,7,100.0,False,0,OnTrack,SOFT
