seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status,compound
0.0,-1236.6287816824881,-1293.0808469707465,83.9588156149343,10569.4685312,295.6875008,7,100.0,False,0,OnTrack,HARD
0.05,-1281.339261225609,-1250.4000703974878,83.57430778757674,10484.0,296.0,8,100.0,False,0,OnTrack,HARD
0.18,-1366.0,-1170.0,83.0,10530.3124544,297.6249984,8,100.0,False,0,OnTrack,HARD
0.21,-1379.062475330159,-1157.7123983694264,82.95467025391295,10541.0,298.0,8,100.0,False,0,OnTrack,HARD
0.44,-1451.0,-1091.0,83.0,10667.5000704,299.64285805714286,8,100.0,False,0,OnTrack,HARD
0.49,-1484.4611455501224,-1059.3827923395754,82.77887314717597,10695.0,300.0,8,100.0,False,0,OnTrack,HARD
0.72,-1693.0,-861.0,81.0,10723.227288436363,301.0454551272727,8,100.0,False,0,OnTrack,HARD
0.93,-1792.4484053727888,-765.4152622025449,80.34508723003819,10749.0,302.0,8,100.0,False,0,OnTrack,HARD
1.12,-1863.0,-698.0,80.0,10761.35000832,303.90000128,8,100.0,False,0,OnTrack,HARD
1.13,-1867.964323712934,-693.3093868890563,79.96987825542554,10762.0,304.0,8,100.0,False,0,OnTrack,HARD
1.29,-1963.1499148171094,-603.7072974049015,79.33520305283331,10762.0,304.0,8,100.0,False,0,OnTrack,HARD
1.361,-2010.0,-559.0,79.0,10770.875008,304.0,8,100.0,False,0,OnTrack,HARD
1.53,-2123.6473289141127,-448.638382758035,78.14713718142903,10792.0,304.0,8,100.0,False,0,OnTrack,HARD
1.561,-2143.0,-430.0,78.0,10793.24000256,304.0,8,100.0,False,0,OnTrack,HARD
1.73,-2237.5941389917557,-340.7520131029423,77.26138190413279,10800.0,304.0,8,100.0,False,0,OnTrack,HARD
1.78,-2266.0,-314.0,77.0,10792.0833536,303.7916672,8,100.0,False,0,OnTrack,HARD
1.941,-2364.0,-221.0,76.0,10766.591656533334,303.12083306666665,8,100.0,False,0,OnTrack,HARD
1.97,-2381.835972580259,-204.08879742603884,75.83798149410448,10762.0,303.0,8,100.0,False,0,OnTrack,HARD
2.181,-2511.0,-82.0,75.0,10721.696613768518,301.6828958747882,8,99.73657917495764,False,0,OnTrack,HARD
2.771,-2876.51066548495,263.9066810047625,75.90551523630329,10609.0,298.0,8,99.0,False,0,OnTrack,HARD
2.94,-2979.0,362.0,76.0,10268.652906666666,297.06111146666666,8,65.2000128,False,0,OnTrack,HARD
3.02,-3027.0,408.0,76.0,10107.541795555555,296.6166670222222,8,49.2000128,False,0,OnTrack,HARD
3.131,-3094.3536023697307,470.60078087454286,76.67186551788316,9884.0,296.0,8,27.0,True,0,OnTrack,HARD
3.179,-3123.0,497.0,77.0,9870.2857164855,289.98496337083293,8,24.593985348333177,True,0,OnTrack,HARD
3.439,-3267.0,632.0,78.0,9796.000014115287,257.4035149628447,8,11.561405985137888,True,0,OnTrack,HARD
3.53,-3311.845250785643,676.3977752066507,78.43165185738904,9770.0,246.0,8,7.0,True,0,OnTrack,HARD
3.62,-3352.0,717.0,79.0,9736.250048,234.750016,8,7.89999872,True,0,OnTrack,HARD
3.73,-3393.8162021080398,759.6126134620345,79.93712720169762,9695.0,221.0,8,9.0,True,0,OnTrack,HARD
3.88,-3447.0,818.0,81.0,9741.250039466666,210.16665742222222,8,9.416667022222223,True,0,OnTrack,HARD
4.02,-3502.0,886.0,81.0,9784.4166272,200.0555648,8,9.8055552,True,0,OnTrack,HARD
4.09,-3525.6500691410215,916.8504841647872,80.83979740388611,9806.0,195.0,7,10.0,True,0,OnTrack,HARD
4.29,-3577.755659030904,992.9057891890368,80.13519329359121,9432.0,183.0,5,11.0,True,0,OnTrack,HARD
4.36,-3595.0,1023.0,80.0,9357.749864228572,180.99999634285714,5,11.250000457142857,True,0,OnTrack,HARD
4.56,-3641.0,1118.0,80.0,9145.607007085715,175.28571062857142,5,11.964286171428572,True,0,OnTrack,HARD
