seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status,compound
0.0,3365.350234657723,825.9687030177288,128.25128086463582,11781.50000384,292.37500032,7,100.0,False,12,OnTrack,MEDIUM
0.095,3378.0,717.0,128.0,11787.19999232,292.84999936,7,100.0,False,12,OnTrack,MEDIUM
0.325,3392.330780857856,495.9366024903941,127.92322868921856,11801.0,294.0,7,100.0,False,12,OnTrack,MEDIUM
0.515,3395.0,373.0,128.0,11832.666645333333,295.5833322666667,7,100.0,False,12,OnTrack,MEDIUM
0.685,3395.736944872741,314.6256098583305,127.9155557995827,11861.0,297.0,7,100.0,False,12,OnTrack,MEDIUM
0.775,3395.0,274.0,128.0,11830.6250432,297.0,7,80.20002816,False,12,OnTrack,MEDIUM
1.035,3386.0,59.0,129.0,11742.8750432,297.0,7,23.00002816,False,12,OnTrack,MEDIUM
1.085,3382.410276873925,8.910805425423291,129.200175313699,11726.0,297.0,7,12.0,True,8,OnTrack,MEDIUM
1.375,3355.0,-276.0,130.0,10610.818674036364,271.95455650909093,7,4.0909125818181815,True,8,OnTrack,MEDIUM
1.525,3345.5744717839043,-360.1661498541039,129.97590751022827,10034.0,259.0,7,0.0,True,0,OnTrack,MEDIUM
1.685,3337.6936380865054,-423.8937964480732,129.94558452065192,9461.0,241.0,7,0.0,True,0,OnTrack,MEDIUM
1.715,3336.0,-438.0,130.0,9345.687992,239.125008,7,0.0,True,0,OnTrack,MEDIUM
1.845,3327.8288037715674,-507.46842519494066,130.4591093139103,8846.0,231.0,7,0.0,True,0,OnTrack,MEDIUM
1.955,3319.0,-584.0,131.0,8930.5624016,218.6250144,7,0.0,True,0,OnTrack,MEDIUM
2.165,3298.6579587213605,-763.0307863484883,131.9756871793514,9092.0,195.0,7,0.0,True,0,OnTrack,MEDIUM
2.175,3298.0,-769.0,132.0,9109.655637171973,194.32669180276378,7,0.0,True,0,OnTrack,MEDIUM
2.435,3292.0,-837.0,132.0,9568.708079514507,176.82045459478576,7,0.0,True,0,OnTrack,MEDIUM
2.566,3288.3958514293054,-890.1199389591516,132.1898621750669,9800.0,168.0,6,0.0,True,0,OnTrack,MEDIUM
2.775,3282.0,-995.0,133.0,9721.625024,158.42083626666667,6,0.0,True,0,OnTrack,MEDIUM
2.806,3281.496523263183,-1007.1408158421685,133.17191053656398,9710.0,157.0,5,0.0,True,0,OnTrack,MEDIUM
2.955,3281.0,-1061.0,134.0,9184.03022592,151.04000256,5,0.0,True,0,OnTrack,MEDIUM
3.006,3281.721822017385,-1084.2318509813892,134.14913166698543,9004.0,149.0,4,0.0,True,0,OnTrack,MEDIUM
3.235,3289.0,-1201.0,134.0,9770.4341608,143.9906264,4,0.0,True,0,OnTrack,MEDIUM
3.326,3292.182817896891,-1230.4795379231555,133.73970444099342,10075.0,142.0,3,0.0,True,0,OnTrack,MEDIUM
3.486,3298.9181617865484,-1261.9442653836302,133.149403513723,9710.0,136.0,3,0.0,True,0,OnTrack,MEDIUM
3.535,3302.0,-1272.0,133.0,9667.540204276775,135.18248287416174,3,0.8686119462031653,True,0,OnTrack,MEDIUM
4.445,3449.23352288092,-1533.989331166103,133.5808532789772,8879.0,120.0,3,17.0,False,0,OnTrack,MEDIUM
4.555,3476.0,-1561.0,134.0,8770.10012672,118.90000128,3,21.39999488,False,0,OnTrack,MEDIUM
4.645,3499.120736203092,-1581.1513272107165,134.39200631810186,8681.0,118.0,3,25.0,False,0,OnTrack,MEDIUM
4.815,3544.0,-1615.0,135.0,8656.9166848,116.5833344,3,25.7083328,False,0,OnTrack,MEDIUM
4.885,3561.9086420810063,-1627.6631316150185,135.05455647670303,8647.0,116.0,3,26.0,False,0,OnTrack,MEDIUM
5.015,3598.0,-1651.0,135.0,8344.10029824,114.70000128,3,9.10001664,False,0,OnTrack,MEDIUM
5.085,3622.0686539451963,-1664.898272488062,135.01873388150295,8181.0,114.0,3,0.0,True,0,OnTrack,MEDIUM
5.215,3668.0,-1690.0,135.0,7675.857640228572,107.5000064,3,0.0,True,0,OnTrack,MEDIUM
5.365,3703.839526038376,-1709.5280230081469,134.50122580716777,7093.0,100.0,3,0.0,True,0,OnTrack,MEDIUM
5.525,3730.4107122107903,-1724.4079216034813,133.95252567886078,7923.0,96.0,3,0.0,True,0,OnTrack,MEDIUM
