seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status,compound
0.0,-1312.2805590878042,273.8359550205805,117.9492888652099,10545.20495488,296.51499903999996,8,100.0,False,0,OnTrack,HARD
0.097,-1332.5917779051422,329.50757326976833,117.9259864170418,10568.0,297.0,8,100.0,False,0,OnTrack,HARD
0.257,-1371.0694446851012,434.4273422772951,117.9641254614003,10568.0,297.0,8,100.0,False,0,OnTrack,HARD
0.313,-1386.0,475.0,118.0,10582.8,297.4,8,100.0,False,0,OnTrack,HARD
0.533,-1449.0,646.0,118.0,10640.942857142858,298.9714285714286,8,100.0,False,0,OnTrack,HARD
0.537,-1450.086157360618,648.9628825643315,117.98747752213123,10642.0,299.0,8,100.0,False,0,OnTrack,HARD
0.733,-1506.0,802.0,117.0,10683.16,299.0,8,100.0,False,0,OnTrack,HARD
0.737,-1507.5090161312896,806.1153337810041,116.98755341681792,10684.0,299.0,8,100.0,False,0,OnTrack,HARD
0.937,-1600.8485546001211,1059.836601231392,116.97216276323476,10734.0,301.0,8,100.0,False,0,OnTrack,HARD
0.973,-1616.0,1101.0,117.0,10737.75,301.15,8,100.0,False,0,OnTrack,HARD
1.177,-1676.0594147408829,1264.3602649326822,117.04379797960272,10759.0,302.0,8,100.0,False,0,OnTrack,HARD
1.377,-1721.5108191393829,1388.6907460878283,117.0019216905765,10779.0,303.0,8,99.0,False,0,OnTrack,HARD
1.393,-1726.0,1401.0,117.0,10782.498210292675,303.057347709716,8,99.05734770971598,False,0,OnTrack,HARD
1.656,-1815.428988939648,1646.605054772998,116.99681266179881,10840.0,304.0,8,100.0,False,0,OnTrack,HARD
1.793,-1854.0,1752.0,117.0,10855.4125216,304.8562512,8,99.5718744,False,0,OnTrack,HARD
1.976,-1883.2386462173624,1830.4873649724527,116.99787819332504,10876.0,306.0,8,99.0,False,0,OnTrack,HARD
2.112,-1907.0,1895.0,117.0,10901.84,307.36,8,99.68,False,0,OnTrack,HARD
2.176,-1923.0783295585734,1939.3123377723143,117.00404230105208,10914.0,308.0,8,100.0,False,0,OnTrack,HARD
2.372,-1983.0,2104.0,117.0,10943.4000384,308.0,8,100.0,False,0,OnTrack,HARD
2.376,-1984.1580414208292,2107.114818221855,116.9989069342791,10944.0,308.0,8,100.0,False,0,OnTrack,HARD
2.512,-2025.0,2216.0,117.0,10963.04,308.34,8,100.0,False,0,OnTrack,HARD
2.776,-2148.7115333884003,2554.8953503515613,117.89883997772549,11000.0,309.0,8,100.0,False,0,OnTrack,HARD
2.813,-2160.0,2586.0,118.0,11003.80279751111,309.2055566222222,8,99.89722168888889,False,0,OnTrack,HARD
3.053,-2187.0,2667.0,118.0,11028.469464177777,310.53888995555553,8,99.23055502222222,False,0,OnTrack,HARD
3.136,-2203.1146649975267,2723.1618496445262,117.58955559406675,11037.0,311.0,8,99.0,False,0,OnTrack,HARD
3.253,-2234.0,2833.0,117.0,11055.72003072,311.0,8,99.0,False,0,OnTrack,HARD
3.336,-2257.388217094981,2918.958539032103,116.9337865296425,11069.0,311.0,8,99.0,False,0,OnTrack,HARD
3.496,-2304.6643079980468,3098.259111281774,117.56018430768498,11069.0,312.0,8,99.0,False,0,OnTrack,HARD
3.633,-2337.0,3221.0,118.0,11112.84006144,312.68500096,8,99.0,False,0,OnTrack,HARD
3.696,-2348.213848807638,3263.01959287784,118.07614811379291,11133.0,313.0,8,99.0,False,0,OnTrack,HARD
3.893,-2378.0,3372.0,118.0,11128.0749952,313.0,8,99.0,False,0,OnTrack,HARD
3.976,-2395.9103606976514,3437.0626773904114,117.98589640939011,11126.0,313.0,8,99.0,False,0,OnTrack,HARD
4.153,-2438.0,3590.0,118.0,10914.002042763637,312.1954536727273,8,84.92043927272726,False,0,OnTrack,HARD
4.416,-2491.3122112878336,3784.9376732395285,117.99722935173988,10599.0,311.0,8,64.0,True,0,OnTrack,HARD
4.453,-2507.0,3842.0,118.0,10437.12416,311.0,8,49.1999232,True,0,OnTrack,HARD
4.553,-2559.0,4031.0,118.0,9999.62416,311.0,8,9.1999232,True,0,OnTrack,HARD
4.576,-2568.853107188943,4066.9105413737484,117.98807040223222,9899.0,311.0,8,0.0,True,0,OnTrack,HARD
4.816,-2599.312982667026,4180.916381774051,117.52862183997362,9764.0,246.0,8,0.0,True,0,OnTrack,HARD
4.973,-2611.0,4217.0,117.0,9848.358231538406,225.6915368518653,8,0.0,True,0,OnTrack,HARD
5.017,-2618.6999754689687,4241.026209587666,116.82857907230039,9872.0,220.0,8,0.0,True,0,OnTrack,HARD
5.253,-2675.0,4416.0,116.0,10560.333333333334,199.0222222222222,8,0.0,True,0,OnTrack,HARD
5.377,-2690.2449084077566,4460.694404229122,115.98474108801179,10922.0,188.0,8,0.0,True,0,OnTrack,HARD
5.593,-2706.0,4496.0,116.0,10974.457142857143,172.57142857142858,8,0.0,True,0,OnTrack,HARD
5.657,-2715.1645216134675,4516.874123471449,115.746513852325,10990.0,168.0,5,0.0,True,0,OnTrack,HARD
5.793,-2743.0,4574.0,115.0,10629.114285714286,154.8857142857143,5,0.0,True,0,OnTrack,HARD
5.937,-2786.973526090881,4641.424253867219,114.40489635725771,10247.0,141.0,3,0.0,True,0,OnTrack,HARD
6.093,-2835.0,4704.0,114.0,9680.72,133.2,3,0.0,True,0,OnTrack,HARD
6.137,-2845.259100546807,4716.0891018125585,113.92680529819384,9521.0,131.0,3,0.0,True,0,OnTrack,HARD
6.457,-2895.794819503755,4751.959569467796,113.26607819363241,8952.0,127.0,3,0.0,True,0,OnTrack,HARD
6.493,-2904.0,4756.0,113.0,8877.171428571428,125.32857142857142,3,0.0,True,0,OnTrack,HARD
6.613,-2939.0,4771.0,112.0,8627.742857142857,119.75714285714285,3,0.0,True,0,OnTrack,HARD
6.737,-2993.6588105823785,4779.2194939552455,112.31921821000796,8370.0,114.0,3,0.0,True,0,OnTrack,HARD
6.913,-3072.0,4780.0,114.0,8376.6,111.8,3,7.699999999999999,True,0,OnTrack,HARD
7.057,-3098.314405112273,4776.7499779830805,114.59015096788521,8382.0,110.0,3,14.0,False,0,OnTrack,HARD
7.193,-3117.0,4771.0,115.0,8211.514285714286,109.51428571428572,3,24.685714285714283,False,0,OnTrack,HARD
7.337,-3156.04904579441,4762.508515449188,115.81298500008762,8031.0,109.0,3,36.0,False,0,OnTrack,HARD
7.513,-3214.0,4752.0,117.0,7730.542857142857,106.48571428571428,3,13.37142857142857,False,0,OnTrack,HARD
7.617,-3243.2768006362858,4747.706276712428,117.594868153688,7553.0,105.0,3,0.0,True,0,OnTrack,HARD
7.733,-3277.0,4746.0,118.0,7272.7875,101.7375,3,0.0,True,0,OnTrack,HARD
7.913,-3338.0,4752.0,118.0,6837.975,96.675,3,0.0,True,0,OnTrack,HARD
7.937,-3344.5482936878843,4753.21819136388,118.05139548427312,6780.0,96.0,3,0.0,True,0,OnTrack,HARD
8.153,-3386.0,4768.0,119.0,6658.451529256967,96.0,3,0.0,True,0,OnTrack,HARD
8.216,-3397.843432963099,4774.157556965678,119.1184915662823,6623.0,96.0,3,0.0,False,0,OnTrack,HARD
8.433,-3441.0,4806.0,119.0,6473.1342424,96.0,3,1.3562512,False,0,OnTrack,HARD
