seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status
0.0,1425.333743363798,-173.78108993637122,1707.0356109262063,11545.557772363329,287.9045223221637,7,100.0,False,14,OnTrack
0.019,1420.1484127938004,-181.88089557451053,1707.033105590618,11551.0,288.0,7,100.0,False,14,OnTrack
0.116,1388.0,-232.0,1707.0,11584.809115302005,289.2074684036431,7,100.0,False,14,OnTrack
0.26,1324.9397905358294,-330.13443109725193,1706.944801118633,11635.0,291.0,7,100.0,False,14,OnTrack
0.296,1309.0,-355.0,1707.0,11498.05,291.45,7,100.0,False,14,OnTrack
0.5,1222.395068055372,-490.9670935587981,1707.8906757306447,10722.0,294.0,7,100.0,False,14,OnTrack
0.536,1204.0,-520.0,1708.0,10700.528571428571,294.25714285714287,7,100.0,False,14,OnTrack
0.776,1063.0,-743.0,1708.0,10557.385714285714,295.9714285714286,7,100.0,False,14,OnTrack
0.78,1061.1293865318753,-745.9535467591509,1707.9979725435044,10555.0,296.0,8,100.0,False,14,OnTrack
0.98,997.7803358116817,-845.5188937924381,1707.9752433415906,10601.0,299.0,8,100.0,False,14,OnTrack
1.076,965.0,-897.0,1708.0,10634.6,299.8727272727273,8,100.0,False,14,OnTrack
1.42,783.5609071707676,-1183.060565469665,1708.0241559983633,10755.0,303.0,8,100.0,False,14,OnTrack
1.436,776.0,-1195.0,1708.0,10759.3,303.1,8,100.0,False,14,OnTrack
1.58,717.6475866789962,-1287.2272461443258,1707.6388786132889,10798.0,304.0,8,100.0,False,14,OnTrack
1.78,646.5933731458282,-1399.588527685349,1707.0301281333336,10880.0,306.0,8,100.0,False,14,OnTrack
1.796,640.0,-1410.0,1707.0,10882.9,306.1333333333333,8,100.0,False,14,OnTrack
2.016,539.0,-1569.0,1707.0,10922.775,307.96666666666664,8,100.0,False,14,OnTrack
2.236,437.0,-1728.0,1708.0,10962.65,309.8,8,100.0,False,14,OnTrack
2.26,424.7002566518444,-1747.3288668070581,1708.0599419628286,10967.0,310.0,8,100.0,False,14,OnTrack
2.496,298.0,-1948.0,1708.0,11056.342857142858,311.6857142857143,8,100.0,False,14,OnTrack
2.54,277.8905640486092,-1979.8675007760921,1707.9756476365183,11073.0,312.0,8,100.0,False,14,OnTrack
2.796,177.0,-2139.0,1708.0,11102.257142857143,313.8285714285714,8,100.0,False,14,OnTrack
2.82,166.53366253735086,-2155.393189381354,1708.0207803909234,11105.0,314.0,8,100.0,False,14,OnTrack
3.036,64.0,-2316.0,1708.0,11194.1,315.8,8,100.0,False,14,OnTrack
3.06,52.715634371486296,-2333.8599278301344,1707.896371714864,11204.0,316.0,8,100.0,False,14,OnTrack
3.196,-11.0,-2435.0,1707.0,11196.35,316.85,8,100.0,False,14,OnTrack
3.22,-22.69428908943945,-2453.393105620075,1706.844601798366,11195.0,317.0,8,100.0,False,14,OnTrack
3.38,-105.01458990071703,-2581.1988036333614,1705.9407910017974,11225.0,318.0,8,100.0,False,14,OnTrack
3.536,-184.0,-2702.0,1705.0,11272.58,319.56,8,100.0,False,14,OnTrack
3.58,-204.9212653176308,-2733.747822350277,1704.6870377424348,11286.0,320.0,8,100.0,False,14,OnTrack
3.796,-302.0,-2880.0,1703.0,11365.2,320.9,8,100.0,False,14,OnTrack
3.82,-312.7845901669609,-2896.257843374809,1702.8261436346468,11374.0,321.0,8,100.0,False,14,OnTrack
4.056,-430.0,-3073.0,1701.0,11422.885714285714,321.84285714285716,8,100.0,False,14,OnTrack
4.1,-457.98348189436325,-3115.0324866954925,1700.4984033677645,11432.0,322.0,8,100.0,False,14,OnTrack
4.296,-590.0,-3313.0,1698.0,11442.344444444445,323.0888888888889,8,100.0,False,14,OnTrack
4.46,-658.0299767728088,-3415.321936348503,1696.863996553414,11451.0,324.0,8,100.0,False,14,OnTrack
4.635,-720.0,-3508.0,1695.0,11461.937504,324.7291669333333,8,100.0,False,14,OnTrack
4.7,-751.118343582207,-3554.1457674815306,1693.637479789946,11466.0,325.0,8,100.0,False,14,OnTrack
4.815,-811.0,-3643.0,1691.0,11458.0937456,325.0,8,100.0,False,14,OnTrack
4.86,-833.0741822481174,-3675.999797213495,1690.2279143919375,11455.0,325.0,8,100.0,False,14,OnTrack
5.015,-911.0,-3793.0,1688.0,11461.97500288,325.0,8,100.0,False,14,OnTrack
5.06,-938.6143753586707,-3834.2187173926504,1687.0745180794913,11464.0,325.0,8,100.0,False,14,OnTrack
5.315,-1123.0,-4108.0,1680.0,11494.2812576,325.7968752,8,100.0,False,14,OnTrack
5.38,-1166.57456346556,-4172.672460120799,1678.2881616646325,11502.0,326.0,8,100.0,False,14,OnTrack
5.54,-1263.280427238317,-4316.274194075069,1674.4747829382777,11477.0,326.0,8,100.0,False,14,OnTrack
5.715,-1345.0,-4438.0,1671.0,11486.8437536,326.0,8,100.0,False,14,OnTrack
5.86,-1390.7989265524143,-4506.723279684138,1668.690304655303,11495.0,326.0,8,100.0,False,14,OnTrack
6.056,-1446.0,-4589.0,1666.0,11528.32,326.0,8,100.0,False,14,OnTrack
