seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status
0.0,-516.3366519974599,1430.5333994472182,4139.38866299504,10918.65,235.325,6,98.0,False,14,OnTrack
0.036,-532.9846208828986,1455.708213774492,4139.981449932812,10947.0,236.0,6,98.0,False,14,OnTrack
0.341,-642.0,1620.0,4144.0,11277.7343056,246.4843728,6,98.0,False,14,OnTrack
0.356,-645.8826301003621,1625.8178813325997,4144.151298147481,11294.0,247.0,6,98.0,False,14,OnTrack
0.516,-678.6916349247978,1674.7117947376325,4145.49539519204,11501.0,249.0,6,98.0,False,14,OnTrack
0.676,-718.3293278359192,1734.459674587972,4146.944488176622,11617.0,254.0,6,98.0,False,14,OnTrack
0.681,-720.0,1737.0,4147.0,11600.1877152,254.1093736,6,98.0,False,14,OnTrack
0.841,-783.0,1833.0,4149.0,11062.1877152,257.6093736,6,98.0,False,14,OnTrack
0.996,-841.0653737873039,1920.3476819162383,4150.8527610180945,10541.0,261.0,6,98.0,False,14,OnTrack
1.141,-904.0,2015.0,4153.0,10646.1249536,262.8124992,6,98.36249984,False,14,OnTrack
1.381,-1043.0,2226.0,4158.0,10820.1249536,265.8124992,6,98.96249984,False,14,OnTrack
1.396,-1050.981041404278,2238.0818582761967,4158.277315671341,10831.0,266.0,7,99.0,False,14,OnTrack
1.782,-1202.0,2465.0,4163.0,10946.7999616,272.75499776,7,99.0,False,14,OnTrack
1.796,-1206.075018163338,2471.1447396226276,4163.119765876144,10951.0,273.0,7,99.0,False,14,OnTrack
2.076,-1292.1361325119194,2601.6640263773893,4165.893741432297,11094.0,277.0,7,98.0,False,14,OnTrack
2.082,-1295.0,2606.0,4166.0,11095.73138077019,277.059702785179,7,98.0,False,14,OnTrack
2.277,-1417.2103481841273,2790.7386662767503,4170.7623997768305,11152.0,279.0,7,98.0,False,14,OnTrack
2.382,-1475.0,2878.0,4173.0,11192.874975085715,280.12499931428573,7,98.0,False,14,OnTrack
2.557,-1525.8215275696614,2954.6011433224808,4174.7721580351335,11261.0,282.0,7,98.0,False,14,OnTrack
2.702,-1562.0,3009.0,4176.0,11338.3332992,283.2083328,7,98.0,False,14,OnTrack
2.797,-1598.2924088258792,3063.600168343413,4177.359327847531,11389.0,284.0,7,98.0,False,14,OnTrack
3.001,-1694.0,3208.0,4181.0,11267.063636363637,282.6090909090909,7,52.56363636363636,False,14,OnTrack
3.121,-1746.0,3287.0,4183.0,11195.336363636363,281.7909090909091,7,25.836363636363643,False,14,OnTrack
3.237,-1796.2423999671387,3363.092616409781,4185.841141378829,11126.0,281.0,7,0.0,True,8,OnTrack
3.321,-1832.0,3417.0,4188.0,10913.799575354959,273.1548986380102,7,0.0,True,8,OnTrack
3.541,-1920.0,3549.0,4193.0,10358.036558427471,252.60820459470366,7,0.0,True,8,OnTrack
3.676,-1969.683081179952,3624.2410990548997,4197.310959335124,10017.0,240.0,7,0.0,True,8,OnTrack
3.761,-1999.0,3669.0,4200.0,10083.6718248,232.031256,7,0.0,True,8,OnTrack
3.996,-2071.3531521156483,3780.6853691328633,4205.623947994505,10268.0,210.0,7,0.0,True,8,OnTrack
4.061,-2089.0,3808.0,4207.0,10378.4998912,201.60417493333333,7,0.0,True,8,OnTrack
4.236,-2136.2969720408482,3883.1218448131926,4210.8707888855915,10676.0,179.0,7,0.0,True,8,OnTrack
4.241,-2138.0,3886.0,4211.0,10690.6248128,179.0,7,0.0,True,8,OnTrack
