seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status
0.0,493.4982117259157,3741.8744540039897,537.0000019399592,10650.822743854545,302.57272785454546,8,100.0,False,0,OnTrack
0.049,509.0,3780.0,537.0,10657.170462836364,302.79545483636366,8,100.0,False,0,OnTrack
0.094,523.3033137889556,3815.034148067048,536.9999973783433,10663.0,303.0,8,100.0,False,0,OnTrack
0.249,573.0,3936.0,537.0,10731.7812784,303.9687504,8,100.0,False,0,OnTrack
0.254,574.6113626943782,3939.9160393992047,537.0000012058382,10734.0,304.0,8,100.0,False,0,OnTrack
0.469,644.0,4109.0,537.0,10763.5625088,305.7916672,8,100.0,False,0,OnTrack
0.494,651.9881622314952,4128.691549237656,536.9999589285131,10767.0,306.0,8,100.0,False,0,OnTrack
0.629,695.0,4235.0,537.0,10796.531264,306.0,8,100.0,False,0,OnTrack
0.654,703.0474930510109,4254.6628481565385,537.0002182629971,10802.0,306.0,8,100.0,False,0,OnTrack
0.789,747.0,4361.0,537.0,10797.94999808,306.67500032,8,100.0,False,0,OnTrack
0.854,768.3522893745768,4412.668625378949,536.9957470611714,10796.0,307.0,8,100.0,False,0,OnTrack
0.949,799.0,4487.0,537.0,10808.2708416,307.0,8,100.0,False,0,OnTrack
1.094,842.2825873599327,4592.437726565492,537.0773613343111,10827.0,307.0,8,100.0,False,0,OnTrack
1.209,883.0,4692.0,537.0,10837.0625056,307.28750016,8,100.0,False,0,OnTrack
1.494,1019.6073181942362,5026.630086764493,536.0349665574375,10862.0,308.0,8,100.0,False,0,OnTrack
1.528,1032.0,5057.0,536.0,10867.9500224,308.2125008,8,100.0,False,0,OnTrack
1.654,1064.143912903438,5135.785978668381,536.1568020596833,10890.0,309.0,8,100.0,False,0,OnTrack
1.854,1094.1833757722857,5210.591480828622,536.8994609529434,10885.0,309.0,8,100.0,False,0,OnTrack
1.908,1109.0,5248.0,537.0,10892.618269250175,309.2240667426522,8,100.0,False,0,OnTrack
2.088,1175.0,5418.0,537.0,10918.012439890505,309.9709541144266,8,100.0,False,0,OnTrack
2.095,1177.3211513703923,5424.335896388929,536.9942853441037,10919.0,310.0,8,100.0,False,0,OnTrack
2.268,1224.0,5563.0,537.0,10674.397312711111,310.0,8,56.26946062222222,False,0,OnTrack
2.428,1261.0,5685.0,538.0,10448.175090488889,310.0,8,15.82501617777777,False,0,OnTrack
2.455,1267.1351547950337,5706.19616962634,538.1663675997967,10410.0,310.0,8,9.0,False,0,OnTrack
2.708,1323.0,5909.0,540.0,9799.716580278076,275.54120364125845,8,0.8387061255612043,False,0,OnTrack
2.734,1328.315800512445,5928.689931840923,540.3817342260713,9737.0,272.0,8,0.0,True,0,OnTrack
2.888,1359.0,6041.0,543.0,9658.349934628572,247.7999798857143,8,0.0,True,0,OnTrack
2.988,1380.0,6113.0,544.0,9607.278506057142,232.08569417142857,8,0.0,True,0,OnTrack
3.014,1385.3059559922108,6130.820148528545,544.2293590727107,9594.0,228.0,8,0.0,True,0,OnTrack
3.334,1445.3382334688051,6315.201250228394,546.7736747910263,9094.0,204.0,8,0.0,True,0,OnTrack
3.368,1452.0,6332.0,547.0,9200.2504,199.57998336,8,0.0,True,0,OnTrack
3.534,1486.4508836582131,6408.109190842415,547.9074261818573,9719.0,178.0,8,0.0,True,0,OnTrack
