seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status
0.0,-1296.338890173649,-418.8939850811711,1301.9999468202245,11459.146805034337,215.03046896939063,5,100.0,False,0,OnTrack
0.026,-1282.0,-430.0,1302.0,11462.963999018548,215.82271677743455,5,100.0,False,0,OnTrack
0.36,-1169.781314941302,-516.496679264762,1302.0010842811432,11512.0,226.0,5,100.0,False,0,OnTrack
0.485,-1122.0,-553.0,1302.0,11128.071625142857,229.57142674285714,5,100.0,False,0,OnTrack
0.64,-1042.369434401991,-613.7792601120464,1301.9988236258055,10652.0,234.0,6,100.0,False,0,OnTrack
0.665,-1029.0,-624.0,1302.0,10676.82136502857,234.35714194285714,6,100.0,False,0,OnTrack
0.845,-935.0,-696.0,1302.0,10855.535650742857,236.92857051428572,6,100.0,False,0,OnTrack
0.92,-897.5754268798528,-724.6288920401557,1301.9600766348638,10930.0,238.0,6,100.0,False,0,OnTrack
1.005,-850.0,-761.0,1302.0,11012.8749376,240.1249984,6,100.0,False,0,OnTrack
1.12,-764.5377591385526,-826.3587039048357,1302.4275133606898,11125.0,243.0,6,100.0,False,0,OnTrack
1.265,-654.0,-911.0,1303.0,11368.7811424,245.7187488,6,100.0,False,0,OnTrack
1.28,-644.839846471959,-918.0289339255324,1303.0167218215404,11394.0,246.0,6,100.0,False,0,OnTrack
1.44,-574.1834779282997,-972.4642610316293,1302.689925339783,11392.0,250.0,6,100.0,False,0,OnTrack
1.6,-519.8271569947179,-1014.1980915304929,1302.0676722205606,11534.0,251.0,6,100.0,False,0,OnTrack
1.645,-499.0,-1030.0,1302.0,11571.79994624,251.89999872,6,100.0,False,0,OnTrack
1.8,-411.9175927264754,-1095.7879761849856,1302.0040981760715,11702.0,255.0,6,100.0,False,0,OnTrack
1.805,-409.0,-1098.0,1302.0,11703.6249792,255.10416533333333,6,100.0,False,0,OnTrack
2.04,-273.6900720424167,-1201.464583410571,1301.4877380638904,11780.0,260.0,6,100.0,False,0,OnTrack
2.125,-226.0,-1238.0,1302.0,11233.02541184,261.27499904,6,100.0,False,0,OnTrack
2.24,-162.71219741786956,-1286.3610726829588,1303.718095038156,10493.0,263.0,6,100.0,False,0,OnTrack
2.345,-98.0,-1336.0,1305.0,10546.083300977778,264.1666659555556,6,100.0,False,0,OnTrack
2.565,65.0,-1462.0,1304.0,10657.3055232,266.6111104,6,100.0,False,0,OnTrack
2.6,86.52661486046429,-1478.611409282723,1303.8092183330534,10675.0,267.0,7,100.0,False,0,OnTrack
2.799,178.30011861420007,-1549.046264354903,1303.2430540038404,10675.0,269.0,7,100.0,False,0,OnTrack
2.885,220.0,-1581.0,1303.0,10742.571328,270.2285696,7,100.0,False,0,OnTrack
3.079,335.25249838290597,-1669.4531225756516,1302.2269017471172,10895.0,273.0,7,100.0,False,0,OnTrack
3.165,388.0,-1710.0,1302.0,10929.3999488,273.85999872,7,100.0,False,0,OnTrack
3.279,454.9760300646691,-1761.5577689865572,1301.9346083316757,10975.0,275.0,7,100.0,False,0,OnTrack
3.405,534.0,-1822.0,1302.0,11017.5249568,276.1812488,7,100.0,False,0,OnTrack
3.599,677.1562752579437,-1930.1898757894244,1302.002553486672,11083.0,278.0,7,100.0,False,0,OnTrack
