seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status,compound
0.0,-1379.885688320988,-755.6179588229301,1871.0051292929813,11425.500032,318.0,8,99.0,False,8,OnTrack,HARD
0.061,-1376.1056009453864,-710.2294796623645,1871.1877634688683,11456.0,318.0,8,99.0,False,8,OnTrack,HARD
0.237,-1362.0,-544.0,1872.0,11515.4,320.2,8,99.0,False,8,OnTrack,HARD
0.301,-1355.6926839775972,-470.56457964853485,1872.4004115214834,11537.0,321.0,8,99.0,False,14,OnTrack,HARD
0.501,-1334.240675938181,-223.05689271062536,1873.8042124824663,11592.0,321.0,8,99.0,False,12,OnTrack,HARD
0.537,-1331.0,-186.0,1874.0,11601.45,321.6,8,99.0,False,12,OnTrack,HARD
0.741,-1317.5753180264383,-34.917094894229955,1874.6584400720783,11655.0,325.0,8,99.0,False,12,OnTrack,HARD
0.957,-1305.0,102.0,1875.0,11730.428582375123,326.9591839577954,8,99.0,False,12,OnTrack,HARD
1.177,-1287.0,302.0,1876.0,11807.253990349785,328.9546490999944,8,99.0,False,12,OnTrack,HARD
1.182,-1286.6157625396395,306.5985954420702,1876.0591638373062,11809.0,329.0,8,99.0,False,12,OnTrack,HARD
1.257,-1281.0,375.0,1877.0,11825.8750144,329.9375008,8,99.0,False,12,OnTrack,HARD
1.342,-1274.101605714632,453.88234142960556,1877.1140421402638,11845.0,331.0,8,99.0,False,12,OnTrack,HARD
1.417,-1268.0,522.0,1877.0,11859.62501248,331.75000064,8,99.0,False,12,OnTrack,HARD
1.542,-1258.8742682207148,626.786112249184,1877.8093978265379,11884.0,333.0,8,99.0,False,12,OnTrack,HARD
1.657,-1249.0,743.0,1879.0,11912.270849066666,333.4791669333333,8,99.0,False,12,OnTrack,HARD
1.782,-1234.015351873275,920.4710220718051,1880.1179369627393,11943.0,334.0,8,99.0,False,12,OnTrack,HARD
1.937,-1216.0,1133.0,1881.0,12010.42502784,335.55000064,8,99.0,False,12,OnTrack,HARD
1.982,-1212.555943486385,1172.8796737235286,1881.0895873470436,12030.0,336.0,8,99.0,False,12,OnTrack,HARD
2.222,-1202.9323490777392,1278.9616020238536,1880.9054566998475,12055.0,338.0,8,99.0,False,12,OnTrack,HARD
2.257,-1201.0,1301.0,1881.0,12063.57501568,338.0,8,99.0,False,12,OnTrack,HARD
2.422,-1187.9607699958838,1453.3580644083625,1882.119961495882,12104.0,338.0,8,99.0,False,12,OnTrack,HARD
2.582,-1172.244942094193,1638.846868227205,1883.6987762052656,12171.0,340.0,8,99.0,False,12,OnTrack,HARD
2.617,-1169.0,1677.0,1884.0,12179.3125152,340.2187504,8,99.0,False,12,OnTrack,HARD
2.742,-1157.9976318734766,1805.8967145016454,1884.942533625975,12209.0,341.0,8,99.0,False,12,OnTrack,HARD
3.297,-1117.0,2282.0,1887.0,12302.16072502857,343.97321462857144,8,99.0,False,12,OnTrack,HARD
3.302,-1116.646444119918,2286.1399174671483,1887.0078643464617,12303.0,344.0,8,99.0,False,12,OnTrack,HARD
3.502,-1102.4979330585281,2452.525253478827,1887.2024199987627,12353.0,346.0,8,99.0,False,12,OnTrack,HARD
3.658,-1088.0,2620.0,1888.0,12384.2000512,346.6500010666667,8,99.0,False,12,OnTrack,HARD
3.742,-1077.9555355735058,2734.266939681237,1888.8935550147617,12401.0,347.0,8,99.0,False,12,OnTrack,HARD
3.838,-1066.0,2870.0,1890.0,12399.2,347.0,8,99.0,False,12,OnTrack,HARD
3.902,-1058.7117601172008,2953.168028062258,1890.5791510324227,12398.0,347.0,8,99.0,False,12,OnTrack,HARD
4.218,-1031.0,3274.0,1892.0,12451.544487822222,347.8777784888889,8,99.0,False,12,OnTrack,HARD
4.262,-1028.2881056107958,3305.984168474047,1892.11381707876,12459.0,348.0,8,99.0,False,12,OnTrack,HARD
4.422,-1020.7802221828141,3396.134987795771,1892.4115088851272,12414.0,348.0,8,99.0,False,12,OnTrack,HARD
4.581,-1011.3623510824827,3508.0297433973346,1892.9169231333894,12425.0,348.0,8,99.0,False,12,OnTrack,HARD
4.598,-1010.0,3524.0,1893.0,12425.9562464,348.1062496,8,99.0,False,12,OnTrack,HARD
4.741,-995.822298755653,3688.978330511297,1893.9208905660237,12434.0,349.0,8,99.0,False,12,OnTrack,HARD
4.898,-980.0,3872.0,1895.0,12450.48502016,349.0,8,99.0,False,12,OnTrack,HARD
4.941,-976.6822048481065,3910.2946047097316,1895.2305385889974,12455.0,349.0,8,99.0,False,12,OnTrack,HARD
5.138,-965.0,4045.0,1896.0,12435.847203555555,349.0,8,99.0,False,12,OnTrack,HARD
5.301,-954.4713668232537,4167.400067275208,1896.462150691621,12420.0,349.0,8,99.0,False,12,OnTrack,HARD
5.438,-940.0,4335.0,1897.0,12399.8781344,348.1437504,8,99.0,False,12,OnTrack,HARD
5.598,-915.0,4623.0,1898.0,12376.3781344,347.1437504,8,99.0,False,12,OnTrack,HARD
5.621,-911.9138043762756,4658.406681871955,1898.154142562438,12373.0,347.0,8,99.0,False,12,OnTrack,HARD
5.901,-892.5947127445195,4876.1202001011925,1900.0745531937696,12285.0,346.0,8,99.0,False,12,OnTrack,HARD
6.138,-882.0,5006.0,1901.0,12271.6687392,345.2593744,8,99.0,False,12,OnTrack,HARD
6.221,-876.2106301400078,5080.660816710944,1901.0490702435238,12267.0,345.0,8,99.0,False,12,OnTrack,HARD
6.338,-866.0,5197.0,1901.0,12242.8687104,344.2687488,8,99.0,False,12,OnTrack,HARD
6.358,-864.0,5216.0,1901.0,12238.7437632,344.1437504,8,99.0,False,12,OnTrack,HARD
6.381,-861.7628138623928,5237.793283878263,1901.0315655916581,12234.0,344.0,8,99.0,False,12,OnTrack,HARD
6.581,-845.4403302201558,5426.8516857666455,1902.566046069938,12168.0,342.0,8,99.0,False,12,OnTrack,HARD
6.638,-841.0,5481.0,1903.0,12146.625024,341.71500032,8,99.0,False,12,OnTrack,HARD
6.781,-829.5538435133703,5617.425980990028,1903.7388874138423,12093.0,341.0,8,99.0,False,12,OnTrack,HARD
6.837,-825.0,5670.0,1904.0,12089.4,340.8,8,99.0,False,12,OnTrack,HARD
7.017,-810.0,5839.0,1905.0,12077.828571428572,340.15714285714284,8,99.0,False,12,OnTrack,HARD
7.061,-806.1019813532683,5884.53139541199,1905.2993421601425,12075.0,340.0,8,99.0,False,12,OnTrack,HARD
7.337,-781.0,6190.0,1907.0,12014.813072112263,338.28037348892184,8,99.0,False,12,OnTrack,HARD
7.382,-777.3861182586725,6233.466284885997,1907.0211827625867,12005.0,338.0,8,99.0,False,12,OnTrack,HARD
7.477,-770.0,6321.0,1907.0,12005.0,337.47222186666664,8,99.0,False,12,OnTrack,HARD
7.657,-755.0,6495.0,1908.0,12005.0,336.47222186666664,8,99.0,False,12,OnTrack,HARD
7.742,-747.7975004522151,6579.974850741852,1908.7725585775129,12005.0,336.0,8,99.0,False,12,OnTrack,HARD
7.997,-727.0,6829.0,1911.0,11760.928510171429,330.53571291428574,8,8.839263085714279,False,12,OnTrack,HARD
8.022,-725.1496888830832,6850.829238248914,1911.0669778217757,11737.0,330.0,8,0.0,True,0,OnTrack,HARD
8.277,-708.0,7052.0,1911.0,10327.213931885713,305.41070811428574,8,0.0,True,0,OnTrack,HARD
8.302,-706.4054950715542,7071.299781515659,1911.1238695980787,10189.0,303.0,8,0.0,True,0,OnTrack,HARD
8.462,-696.4614016743113,7194.744117526117,1912.5782615935375,10737.0,273.0,8,0.0,True,0,OnTrack,HARD
8.537,-692.0,7250.0,1913.0,10831.017937371429,263.35713462857143,8,0.0,True,0,OnTrack,HARD
8.697,-683.0,7359.0,1913.0,11031.589365942857,242.78570605714285,8,0.0,True,0,OnTrack,HARD
8.742,-680.636951586848,7386.873278261924,1913.082609270909,11088.0,237.0,8,0.0,True,0,OnTrack,HARD
8.937,-670.0,7509.0,1914.0,10813.04990976,218.96249408,8,0.0,True,0,OnTrack,HARD
9.142,-654.3565778135782,7688.001921808091,1914.7766424739052,10524.0,200.0,6,0.0,True,0,OnTrack,HARD
9.217,-650.0,7739.0,1915.0,10483.49996544,192.31249344,6,0.0,True,0,OnTrack,HARD
9.542,-642.7105114692888,7823.622209993868,1915.8559099662746,10308.0,159.0,4,0.0,True,0,OnTrack,HARD
9.577,-641.0,7838.0,1916.0,10254.406152,157.906248,4,0.0,True,0,OnTrack,HARD
9.702,-631.8804787278391,7911.649576306633,1916.6410519628223,10063.0,154.0,4,0.0,True,0,OnTrack,HARD
9.797,-625.0,7964.0,1917.0,10205.500096,145.51785142857142,4,0.0,True,0,OnTrack,HARD
9.982,-617.5907214597094,8006.7251014467565,1916.928081615127,10483.0,129.0,3,0.0,True,0,OnTrack,HARD
10.078,-613.0,8024.0,1917.0,10093.0,121.2,3,0.0,True,0,OnTrack,HARD
10.142,-608.6991757830464,8040.083293118984,1917.2158915203345,9833.0,116.0,2,0.0,True,0,OnTrack,HARD
10.318,-593.0,8094.0,1918.0,9182.68,108.96,2,0.0,True,0,OnTrack,HARD
10.342,-590.6556698939547,8100.7146547853545,1918.0331106886074,9094.0,108.0,2,0.0,True,0,OnTrack,HARD
10.478,-577.0,8135.0,1918.0,8520.533333333333,103.46666666666667,2,0.0,True,0,OnTrack,HARD
10.582,-567.0449814061562,8157.751711465071,1918.153163943044,8082.0,100.0,2,0.0,True,0,OnTrack,HARD
10.862,-527.9760573112301,8216.755711557951,1918.9854753340453,7317.0,91.0,2,0.0,True,0,OnTrack,HARD
10.878,-524.0,8221.0,1919.0,7317.0,90.5,2,0.0,True,0,OnTrack,HARD
11.022,-482.128049603908,8261.319141032545,1918.9921855668297,7317.0,86.0,2,0.0,True,0,OnTrack,HARD
11.038,-478.0,8265.0,1919.0,7290.734773050088,85.82795702871236,2,0.0,True,0,OnTrack,HARD
11.301,-440.69921167045817,8289.272606878938,1919.6845045017974,6859.0,83.0,2,0.0,False,0,OnTrack,HARD
11.458,-419.0,8295.0,1920.0,6633.966391466667,79.51110684444444,2,0.0,False,0,OnTrack,HARD
11.598,-390.0,8304.0,1920.0,6433.300091733333,76.40000142222222,2,0.0,False,0,OnTrack,HARD
11.661,-377.735588386188,8306.963694515505,1919.992603781965,6343.0,75.0,2,0.0,False,0,OnTrack,HARD
11.838,-339.0,8314.0,1920.0,6528.8499328,74.4468752,2,11.062496,False,0,OnTrack,HARD
11.981,-286.3209091459572,8325.721450407491,1920.0108080739617,6679.0,74.0,2,20.0,False,0,OnTrack,HARD
12.038,-268.0,8330.0,1920.0,6837.1748224,75.0687488,2,23.9187456,False,0,OnTrack,HARD
12.141,-245.77010471813202,8335.433321275996,1919.945511037227,7123.0,77.0,2,31.0,False,0,OnTrack,HARD
12.421,-223.4001717335173,8351.546662072122,1919.9580505260296,6822.0,78.0,2,0.0,False,0,OnTrack,HARD
12.438,-221.0,8354.0,1920.0,6796.145930666667,77.85833386666667,2,0.0,False,0,OnTrack,HARD
12.661,-179.50310708055608,8398.833042367674,1920.9271919211892,6457.0,76.0,2,0.0,False,0,OnTrack,HARD
12.678,-177.0,8402.0,1921.0,6457.0,75.7875008,2,0.0,False,0,OnTrack,HARD
12.821,-163.6794250969431,8423.791494702004,1921.5490051668462,6457.0,74.0,2,0.0,False,0,OnTrack,HARD
13.018,-157.0,8451.0,1922.0,6450.022909866667,71.94791466666666,2,4.9250048,False,0,OnTrack,HARD
13.178,-150.0,8482.0,1922.0,6444.3562432,70.281248,2,8.9250048,False,0,OnTrack,HARD
13.301,-145.86379324510816,8506.297975105925,1921.8810196829556,6440.0,69.0,2,12.0,False,0,OnTrack,HARD
13.497,-142.0,8545.0,1922.0,6621.3,69.98,2,20.82,False,0,OnTrack,HARD
13.501,-141.95067213914317,8545.805079102063,1922.0149273641275,6625.0,70.0,2,21.0,False,0,OnTrack,HARD
13.677,-141.0,8582.0,1923.0,6990.584589554385,73.7956869953734,2,26.993189992694845,False,0,OnTrack,HARD
14.377,-161.0,8740.0,1924.0,8444.614207100238,88.8921693633358,2,50.82974110000389,False,0,OnTrack,HARD
14.382,-161.2304476760038,8741.088481222458,1923.996004464915,8455.0,89.0,2,51.0,False,0,OnTrack,HARD
14.542,-169.2082630861945,8775.686707267074,1923.8287757653914,9155.0,96.0,2,59.0,False,0,OnTrack,HARD
14.657,-179.0,8814.0,1924.0,9569.479397333333,99.83333546666667,2,61.8750016,False,0,OnTrack,HARD
14.782,-195.51044257981746,8876.833633530772,1924.6757689878195,10020.0,104.0,2,65.0,False,0,OnTrack,HARD
14.857,-204.0,8909.0,1925.0,10007.410703542857,107.7500032,2,67.94643108571428,False,0,OnTrack,HARD
15.062,-213.02941339322487,8943.20621818561,1924.93176087089,9973.0,118.0,2,76.0,False,0,OnTrack,HARD
15.117,-216.0,8954.0,1925.0,10119.09392,121.0937536,2,77.718752,False,0,OnTrack,HARD
15.222,-224.9129946389055,8986.056973746632,1925.43850007624,10398.0,127.0,3,81.0,False,0,OnTrack,HARD
15.337,-237.0,9030.0,1926.0,10672.083485866668,132.0312528,3,85.3125024,False,0,OnTrack,HARD
15.677,-271.0,9161.0,1926.0,11482.4168192,146.9062528,3,98.0625024,False,0,OnTrack,HARD
15.702,-273.59605955792165,9171.266147752916,1925.9743592236941,11542.0,148.0,3,99.0,False,0,OnTrack,HARD
15.857,-290.0,9237.0,1926.0,10456.999552,157.687504,3,99.0,False,0,OnTrack,HARD
15.862,-290.5257417882615,9239.150465491155,1926.0153970595875,10422.0,158.0,3,99.0,False,0,OnTrack,HARD
16.057,-311.0,9325.0,1927.0,10821.7501312,168.29167004444446,3,99.0,False,0,OnTrack,HARD
16.222,-329.32162899480204,9403.694236007397,1926.9753225948723,11160.0,177.0,4,99.0,False,0,OnTrack,HARD
16.237,-331.0,9411.0,1927.0,11190.3751296,177.60000256,4,99.0,False,0,OnTrack,HARD
16.422,-351.38393835043223,9502.366812506218,1927.9004265735816,11565.0,185.0,4,99.0,False,0,OnTrack,HARD
16.457,-355.0,9520.0,1928.0,11565.0,185.0,4,99.0,False,0,OnTrack,HARD
16.582,-367.06280104388185,9584.015600516039,1927.929017186111,11565.0,185.0,4,99.0,False,0,OnTrack,HARD
16.658,-374.0,9624.0,1928.0,11335.85922816,189.56001536,4,99.0,False,0,OnTrack,HARD
16.782,-384.9450898135939,9691.188192251684,1928.7457659307827,10962.0,197.0,5,99.0,False,0,OnTrack,HARD
16.818,-388.0,9711.0,1929.0,11026.650459733333,198.65001173333334,5,99.0,False,0,OnTrack,HARD
16.998,-402.0,9812.0,1930.0,11349.9,206.9,5,99.0,False,0,OnTrack,HARD
17.022,-403.5973578404464,9825.85521446231,1930.0538810502505,11393.0,208.0,5,99.0,False,0,OnTrack,HARD
17.218,-414.0,9940.0,1930.0,11303.39988297143,212.20000548571429,5,99.70000091428571,False,0,OnTrack,HARD
17.302,-417.1301604036057,9986.145010521046,1930.1165725082437,11265.0,214.0,5,100.0,False,0,OnTrack,HARD
17.462,-421.2774677706579,10076.041946898978,1930.6731291893925,10615.0,217.0,6,99.0,False,0,OnTrack,HARD
