seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status,compound
nan,2846.989291004612,-2184.989856605154,693.9997063579069,9782.88,0.0,1,21.0,True,1,OnTrack,SOFT
nan,2847.0,-2185.0,694.0,9815.21993728,0.0,1,21.0,True,1,OnTrack,SOFT
nan,2847.0419591437635,-2185.0397427200064,694.0011506988183,9875.0,0.0,1,21.0,True,1,OnTrack,SOFT
nan,2847.0,-2185.0,694.0,9539.79555008,1.1699980799999998,1,20.80500032,True,1,OnTrack,SOFT
nan,2847.0,-2185.0,694.0,8594.34444992,4.47000192,1,20.25499968,True,1,OnTrack,SOFT
nan,2848.217532947575,-2186.1532187431403,694.0333899502775,8156.0,6.0,1,20.0,False,1,OnTrack,SOFT
nan,2851.541725287133,-2189.3946390736805,694.076362623106,7036.0,9.0,1,20.0,False,1,OnTrack,SOFT
nan,2853.0,-2191.0,694.0,6490.000896,11.33999616,1,20.38999936,False,1,OnTrack,SOFT
nan,2854.8816144083958,-2193.4003548217156,693.7306859851616,5636.0,15.0,1,21.0,False,1,OnTrack,SOFT
nan,2860.0,-2200.0,693.0,5966.114479542857,19.671431314285712,1,22.55714377142857,False,1,OnTrack,SOFT
nan,2862.887771414509,-2203.3279671755586,692.8045276208833,6060.0,21.0,1,23.0,False,1,OnTrack,SOFT
nan,2879.077256779344,-2221.576427298826,692.1080925859843,6402.0,32.0,1,23.0,False,1,OnTrack,SOFT
nan,2882.0,-2225.0,692.0,6402.9750016,32.835715657142856,1,23.0,False,1,OnTrack,SOFT
nan,2900.9061556819292,-2248.0969271866174,691.3495774517972,6409.0,38.0,1,23.0,False,1,OnTrack,SOFT
nan,2910.0,-2259.0,691.0,6429.9777550222225,41.933329066666666,1,24.311109688888887,False,1,OnTrack,SOFT
nan,2927.385396119034,-2278.349896613222,690.1626274827908,6473.0,50.0,1,27.0,False,1,OnTrack,SOFT
nan,2942.7192576041216,-2295.9391498959394,689.2200435679932,6607.0,58.0,1,32.0,False,1,OnTrack,SOFT
nan,2946.0,-2300.0,689.0,6740.476222285024,59.49820249503599,1,33.22580204139308,False,1,OnTrack,SOFT
nan,2961.0,-2319.0,688.0,7298.970942630322,65.76702078462606,1,38.354835187421315,False,1,OnTrack,SOFT
nan,2969.5396766992244,-2329.1127354402297,687.5581107057042,7587.0,69.0,1,41.0,False,1,OnTrack,SOFT
nan,2986.0,-2348.0,687.0,8412.999104,71.62221937777778,1,45.58888391111111,False,1,OnTrack,SOFT
nan,3035.0,-2405.0,686.0,9960.000447999999,76.53333475555556,1,54.18333582222222,False,1,OnTrack,SOFT
nan,3038.6874748910454,-2409.3032439980957,685.9095218685765,10107.0,77.0,1,55.0,False,1,OnTrack,SOFT
nan,3065.609169057615,-2440.913121422562,684.6764709022542,11507.0,90.0,1,64.0,False,1,OnTrack,SOFT
nan,3081.0,-2459.0,684.0,11849.999552,97.3499904,1,65.8374976,False,1,OnTrack,SOFT
nan,3094.5363077156,-2474.888439368092,683.473849477791,12067.0,102.0,1,67.0,False,1,OnTrack,SOFT
nan,3134.0,-2521.0,682.0,11466.6004864,109.10999424,1,70.15999744,False,1,OnTrack,SOFT
nan,3142.336950759778,-2530.614374915603,681.6608799791686,11307.0,111.0,1,71.0,False,1,OnTrack,SOFT
nan,3176.0,-2569.0,680.0,11815.666368,119.1749952,1,78.2666624,False,1,OnTrack,SOFT
nan,3179.8466299540446,-2573.4824009234685,679.7848651931215,11867.0,120.0,2,79.0,False,1,OnTrack,SOFT
nan,3253.0,-2660.0,676.0,10383.000597333334,136.78332657777779,2,81.64999893333334,False,1,OnTrack,SOFT
nan,3265.3971490191248,-2674.4829741274953,675.5780645421496,10187.0,139.0,3,82.0,False,1,OnTrack,SOFT
nan,3283.0,-2695.0,675.0,10248.80256704,141.80250304,3,84.65500288,False,1,OnTrack,SOFT
nan,3368.0,-2794.0,671.0,10604.95229888,157.95249088,3,99.95499136000001,False,1,OnTrack,SOFT
nan,3368.2553544491047,-2794.294338369679,670.9878721511236,10606.0,158.0,3,100.0,False,1,OnTrack,SOFT
nan,3414.0,-2847.0,669.0,10669.1999488,165.33570834285715,3,100.0,False,1,OnTrack,SOFT
nan,3467.8965094623586,-2909.991739208259,667.0671850154843,10718.0,171.0,4,100.0,False,1,OnTrack,SOFT
nan,3525.0,-2977.0,665.0,10989.289479434663,175.4112110477181,4,100.0,False,1,OnTrack,SOFT
nan,3606.7144014398095,-3072.7891516839945,661.41295670478,11456.0,183.0,4,100.0,False,1,OnTrack,SOFT
