seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status,compound
0.0,-1184.23560365284,-1343.792150669932,85.12744747005104,10479.90806250107,292.6072418750321,8,99.0,False,0,OnTrack,HARD
0.038,-1204.0,-1325.0,85.0,10490.493054485918,292.92479163457756,8,99.0,False,0,OnTrack,HARD
0.047,-1208.827009869428,-1320.4089117982007,84.96891422846801,10493.0,293.0,8,99.0,False,0,OnTrack,HARD
0.278,-1346.0,-1190.0,84.0,10543.92501410909,294.0500002909091,8,99.0,False,0,OnTrack,HARD
0.438,-1441.0,-1100.0,83.0,10579.197741381819,294.7772730181818,8,99.0,False,0,OnTrack,HARD
0.487,-1470.0022917664535,-1072.126684928627,82.63875935243563,10590.0,295.0,8,99.0,False,0,OnTrack,HARD
0.578,-1524.0,-1020.0,82.0,10591.516663466668,295.7583317333333,8,99.37916586666667,False,0,OnTrack,HARD
0.727,-1613.1792057027073,-935.1044039376118,81.47505200347346,10594.0,297.0,8,100.0,False,0,OnTrack,HARD
0.898,-1716.0,-838.0,81.0,10626.062464,297.0,8,99.2875008,False,0,OnTrack,HARD
0.967,-1757.387676922373,-798.7630673521769,80.6099383557821,10639.0,297.0,8,99.0,False,0,OnTrack,HARD
1.058,-1812.0,-747.0,80.0,10653.10497024,297.45499904,8,99.0,False,0,OnTrack,HARD
1.167,-1877.6554058972658,-685.0485788500001,79.28578789328428,10670.0,298.0,8,99.0,False,0,OnTrack,HARD
1.238,-1920.0,-645.0,79.0,10670.0,298.0,8,99.0,False,0,OnTrack,HARD
1.367,-1995.9329035474007,-572.6428353038964,79.02537492658631,10670.0,298.0,8,99.0,False,0,OnTrack,HARD
1.418,-2028.0,-542.0,79.0,10657.108381866667,297.71666773333334,8,99.0,False,0,OnTrack,HARD
1.727,-2248.243983068383,-331.4156570201865,77.25674893985426,10579.0,296.0,8,99.0,False,0,OnTrack,HARD
1.778,-2279.0,-302.0,77.0,10562.8500608,295.5750016,8,99.0,False,0,OnTrack,HARD
2.087,-2429.819690978591,-158.12681974069045,76.21757972413084,10465.0,293.0,8,99.0,False,0,OnTrack,HARD
2.139,-2468.0,-122.0,76.0,10461.1,293.0,8,99.0,False,0,OnTrack,HARD
2.247,-2567.8978716824085,-27.689022031370836,75.36767995308176,10453.0,293.0,8,99.0,False,0,OnTrack,HARD
2.338,-2645.0,45.0,75.0,10430.90004662857,292.6750006857143,8,99.0,False,0,OnTrack,HARD
2.527,-2716.2640055652255,111.9995530087928,75.55350855678194,10385.0,292.0,8,99.0,False,0,OnTrack,HARD
2.638,-2751.0,145.0,76.0,10366.037489066666,291.53749973333333,8,99.0,False,0,OnTrack,HARD
2.767,-2816.0975260939804,207.308526211367,76.17743384726364,10344.0,291.0,8,99.0,False,0,OnTrack,HARD
2.927,-2919.8499634199625,306.5333023976647,76.04609771576749,10344.0,290.0,8,99.0,False,0,OnTrack,HARD
2.979,-2952.0,337.0,76.0,10378.728571428572,289.25714285714287,8,99.0,False,0,OnTrack,HARD
3.178,-3069.0,447.0,76.0,10511.63201462857,286.41428845714285,8,99.0,False,0,OnTrack,HARD
3.207,-3086.650703744248,463.707409752183,76.08697669595915,10531.0,286.0,8,99.0,True,0,OnTrack,HARD
3.727,-3410.096346963922,778.2275647411049,80.64648083449904,10095.0,225.0,8,0.0,True,0,OnTrack,HARD
3.799,-3439.0,808.0,81.0,10023.0,217.44,8,0.0,True,0,OnTrack,HARD
3.927,-3476.031810843033,848.0998136699852,81.25513833692675,9895.0,204.0,6,0.0,True,0,OnTrack,HARD
4.127,-3510.469367918769,892.8952334313442,81.02137479641124,9919.0,189.0,5,0.0,True,0,OnTrack,HARD
4.198,-3526.0,915.0,81.0,10120.906432,186.5593728,5,0.0,True,0,OnTrack,HARD
4.439,-3591.0,1014.0,81.0,10806.25,178.275,5,0.0,True,0,OnTrack,HARD
4.447,-3592.989500134403,1017.4005994683092,80.97809109839753,10829.0,178.0,4,0.0,True,0,OnTrack,HARD
4.607,-3627.706336157639,1084.2315605695414,80.20508121525704,10596.0,172.0,4,0.0,True,0,OnTrack,HARD
4.659,-3637.0,1106.0,80.0,10592.76348461769,171.56846461569185,4,6.473030764622278,True,0,OnTrack,HARD
4.848,-3662.3960754375935,1186.7782772907346,79.89777019624405,10581.0,170.0,4,30.0,False,0,OnTrack,HARD
4.878,-3665.0,1200.0,80.0,10585.68752,169.6249984,4,30.0,False,0,OnTrack,HARD
5.008,-3671.509239052485,1258.7058182584933,80.80145766010497,10606.0,168.0,4,30.0,False,0,OnTrack,HARD
5.037,-3672.0,1272.0,81.0,10608.3562448,168.1812496,4,35.437488,False,0,OnTrack,HARD
5.168,-3670.2045574579206,1332.7880350165663,81.83305114036693,10619.0,169.0,4,60.0,False,0,OnTrack,HARD
5.198,-3669.0,1347.0,82.0,10701.58368568889,169.41666844444444,4,62.416676977777776,False,0,OnTrack,HARD
5.498,-3645.0,1494.0,83.0,11527.41631431111,173.58333155555556,4,86.58332302222222,False,0,OnTrack,HARD
5.528,-3642.091016759744,1508.6062387032866,83.01372793595576,11610.0,174.0,4,89.0,False,0,OnTrack,HARD
5.577,-3637.0,1533.0,83.0,11677.374912,175.2249984,4,91.4499968,False,0,OnTrack,HARD
5.728,-3615.7882672183723,1619.9677981565867,82.68398800259695,11885.0,179.0,4,99.0,False,0,OnTrack,HARD
5.928,-3584.287520824918,1738.9172739549654,82.02410249469372,10543.0,189.0,5,99.0,False,0,OnTrack,HARD
5.938,-3583.0,1744.0,82.0,10563.77473408,189.34999552,5,99.0,False,0,OnTrack,HARD
6.278,-3555.0,1895.0,82.0,11270.12526592,201.25000448,5,99.0,False,0,OnTrack,HARD
6.328,-3552.9857395502077,1924.2595004627397,82.2369461882165,11374.0,203.0,5,99.0,False,0,OnTrack,HARD
6.478,-3550.0,2017.0,83.0,11524.000128,203.0,5,99.0,False,0,OnTrack,HARD
6.488,-3549.974858826413,2022.322284254767,83.01980011824332,11534.0,203.0,5,99.0,False,0,OnTrack,HARD
6.638,-3554.0,2100.0,83.0,11678.623746150824,208.37634744055111,5,99.0,False,0,OnTrack,HARD
6.767,-3570.1747052896494,2211.642422328161,83.35098642808114,11803.0,213.0,5,99.0,False,0,OnTrack,HARD
6.918,-3595.0,2351.0,84.0,11063.0996864,216.02000128,5,99.75500032,False,0,OnTrack,HARD
6.967,-3601.6512952315948,2383.6631722138136,84.16403175433634,10823.0,217.0,5,100.0,False,0,OnTrack,HARD
7.207,-3627.0633855982446,2465.7958408258146,84.68146533698871,10748.0,225.0,6,100.0,False,0,OnTrack,HARD
7.338,-3650.0,2513.0,85.0,10861.8060832,227.8656208,6,99.5906256,False,0,OnTrack,HARD
7.527,-3702.5971042711153,2616.040336205893,85.63928312100886,11026.0,232.0,6,99.0,False,0,OnTrack,HARD
7.618,-3736.0,2672.0,86.0,11070.81740544,232.68249856,6,99.0,False,0,OnTrack,HARD
7.839,-3828.0,2801.0,87.0,11179.66,234.34,6,99.0,False,0,OnTrack,HARD
