seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status,compound
0.0,-235.5269923836032,1218.8736303342996,22269.956668428873,11512.433333333332,252.85555555555555,6,99.0,False,1,OnTrack,MEDIUM
0.059,-192.0,1213.0,22270.0,11331.991470933333,254.00277902222223,6,99.0,False,1,OnTrack,MEDIUM
0.316,30.417821461810554,1179.8931379408284,22270.89642907645,10546.0,259.0,7,99.0,False,1,OnTrack,MEDIUM
0.358,62.0,1175.0,22271.0,10594.150146742857,259.4500013714286,7,99.0,False,1,OnTrack,MEDIUM
0.596,198.41741502401203,1153.1560953556625,22271.029188254248,10867.0,262.0,7,99.0,False,1,OnTrack,MEDIUM
0.659,236.0,1147.0,22271.0,10909.73321731403,263.0997519161699,7,99.0,False,1,OnTrack,MEDIUM
0.979,471.0,1108.0,22271.0,11126.790608565085,268.68578772042497,7,99.0,False,1,OnTrack,MEDIUM
0.997,484.53915157257103,1105.6915542708396,22271.000693191523,11139.0,269.0,7,99.0,False,1,OnTrack,MEDIUM
1.159,605.0,1085.0,22271.0,11236.2000768,271.7000021333333,7,99.0,False,1,OnTrack,MEDIUM
1.319,725.0,1065.0,22271.0,11332.2000768,274.3666688,7,99.0,False,1,OnTrack,MEDIUM
1.357,753.6848241899443,1060.2851456574165,22271.00003194081,11355.0,275.0,7,99.0,False,1,OnTrack,MEDIUM
1.48,847.0,1045.0,22271.0,11426.95503744,276.84500096,7,99.0,False,1,OnTrack,MEDIUM
1.74,1046.0,1012.0,22271.0,11579.05503744,280.74500096,7,99.0,False,1,OnTrack,MEDIUM
1.757,1058.967248899782,1009.8544725918589,22270.99999862194,11589.0,281.0,7,99.0,False,1,OnTrack,MEDIUM
1.959,1217.0,984.0,22271.0,11632.285741714286,282.44285805714287,7,99.0,False,1,OnTrack,MEDIUM
2.037,1285.0633170299307,973.1553027367685,22271.000068182388,11649.0,283.0,7,99.0,False,1,OnTrack,MEDIUM
2.259,1498.0,940.0,22271.0,11747.79005696,285.7750016,7,99.0,False,1,OnTrack,MEDIUM
2.437,1676.897753528801,912.6988033434907,22270.99871865999,11827.0,288.0,7,99.0,False,1,OnTrack,MEDIUM
2.58,1800.0,894.0,22271.0,11121.8309344,288.8937504,7,99.0,False,1,OnTrack,MEDIUM
2.597,1812.1805036249273,892.1448122491856,22271.000444332865,11038.0,289.0,7,99.0,False,1,OnTrack,MEDIUM
2.837,1936.3887235102889,873.1269598475001,22271.01021332554,10531.0,294.0,8,99.0,False,1,OnTrack,MEDIUM
2.959,2010.0,862.0,22271.0,10556.62002688,295.22000128,8,99.0,False,1,OnTrack,MEDIUM
3.14,2157.0,840.0,22271.0,10594.63001344,297.03000064,8,99.0,False,1,OnTrack,MEDIUM
3.237,2236.779741330507,828.0619372991216,22271.113644124176,10615.0,298.0,8,99.0,False,1,OnTrack,MEDIUM
3.36,2337.0,813.0,22271.0,10680.19003392,298.92250048,8,99.0,False,1,OnTrack,MEDIUM
3.519,2469.0,793.0,22270.0,10764.46006784,300.11500096,8,99.0,False,1,OnTrack,MEDIUM
3.637,2566.889118934624,778.2063090500978,22270.037493595308,10827.0,301.0,8,99.0,False,1,OnTrack,MEDIUM
3.839,2734.0,753.0,22271.0,10877.500032,302.3772736,8,99.0,False,1,OnTrack,MEDIUM
4.059,2919.0,725.0,22271.0,10932.500032,303.8772736,8,99.0,False,1,OnTrack,MEDIUM
4.077,2934.89836097059,722.5942207256804,22270.99331664257,10937.0,304.0,8,99.0,False,1,OnTrack,MEDIUM
4.32,3171.0,687.0,22271.0,10953.7062544,305.5187504,8,99.0,False,1,OnTrack,MEDIUM
4.397,3259.797068746616,673.738963792938,22270.99880373285,10959.0,306.0,8,99.0,False,1,OnTrack,MEDIUM
4.639,3527.0,634.0,22271.0,11038.406292,308.2687512,8,99.0,False,1,OnTrack,MEDIUM
4.717,3574.566263059587,626.8715702751063,22271.031748468566,11064.0,309.0,8,99.0,False,1,OnTrack,MEDIUM
4.959,3680.0,612.0,22271.0,11118.645177658454,309.8673837723564,8,99.0,False,1,OnTrack,MEDIUM
4.996,3712.039856429713,607.7639462318087,22270.922294329917,11127.0,310.0,8,99.0,False,1,OnTrack,MEDIUM
5.276,4054.535709613334,563.5615934908483,22270.007779948297,11127.0,313.0,8,99.0,False,1,OnTrack,MEDIUM
5.28,4059.0,563.0,22270.0,11128.64,313.02,8,99.0,False,1,OnTrack,MEDIUM
5.476,4241.7152880256235,540.6946667851547,22269.918806882055,11209.0,314.0,8,99.0,False,1,OnTrack,MEDIUM
5.636,4352.558926885085,528.0200115800333,22270.06672414848,11209.0,315.0,8,99.0,False,1,OnTrack,MEDIUM
5.74,4423.0,520.0,22270.0,11265.68,315.52,8,99.0,False,1,OnTrack,MEDIUM
5.836,4487.363538803629,512.6821796138938,22269.81717362083,11318.0,316.0,8,99.0,False,1,OnTrack,MEDIUM
6.076,4653.0934729776445,493.81375802176086,22269.08820375035,11325.0,317.0,8,99.0,False,1,OnTrack,MEDIUM
6.16,4721.0,486.0,22269.0,11325.0,317.525,8,99.0,False,1,OnTrack,MEDIUM
6.22,4773.0,480.0,22269.0,11325.0,317.9,8,99.0,False,1,OnTrack,MEDIUM
6.236,4787.039546370365,478.3883368150463,22268.997944042112,11325.0,318.0,8,99.0,False,1,OnTrack,MEDIUM
6.439,4967.0,458.0,22269.0,11387.350019657142,318.72500022857145,8,99.0,False,1,OnTrack,MEDIUM
6.516,5034.915741809216,450.29304563146763,22269.238488939347,11411.0,319.0,8,99.0,False,1,OnTrack,MEDIUM
6.699,5196.0,432.0,22270.0,11438.4500096,319.7625002666667,8,99.0,False,1,OnTrack,MEDIUM
6.756,5246.626365273248,426.2931002483658,22270.0760431702,11447.0,320.0,8,99.0,False,1,OnTrack,MEDIUM
6.919,5390.0,410.0,22270.0,11455.829170133333,320.0,8,99.0,False,1,OnTrack,MEDIUM
6.996,5454.530691819173,402.36664093655077,22269.985699901423,11460.0,320.0,8,99.0,False,1,OnTrack,MEDIUM
7.099,5550.0,391.0,22270.0,11473.304174933333,320.4291669333333,8,99.0,False,1,OnTrack,MEDIUM
7.236,5721.793550811587,371.06454821817,22270.05720685777,11491.0,321.0,8,99.0,False,1,OnTrack,MEDIUM
7.399,5940.0,346.0,22270.0,11511.273646256286,321.8109458502514,8,99.0,False,1,OnTrack,MEDIUM
7.437,5983.341888904498,341.0117957576093,22269.93411895094,11516.0,322.0,8,99.0,False,1,OnTrack,MEDIUM
7.717,6218.59437235305,313.8291102045071,22269.083072015375,11506.0,322.0,8,99.0,False,1,OnTrack,MEDIUM
7.759,6243.0,311.0,22269.0,11518.425037866667,322.17500053333333,8,99.0,False,1,OnTrack,MEDIUM
7.957,6322.461497436225,301.7617081473312,22268.904911797472,11577.0,323.0,8,99.0,False,1,OnTrack,MEDIUM
8.117,6437.379183317729,288.43634019510125,22268.990723389303,11563.0,324.0,8,99.0,False,1,OnTrack,MEDIUM
8.159,6493.0,282.0,22269.0,11565.916675555556,324.1166670222222,8,99.0,False,1,OnTrack,MEDIUM
8.3,6726.0,255.0,22269.0,11575.708337777778,324.5083335111111,8,99.0,False,1,OnTrack,MEDIUM
8.477,6873.67589465094,237.31274673148334,22269.00445428354,11588.0,325.0,8,99.0,False,1,OnTrack,MEDIUM
8.679,6959.0,226.0,22269.0,11603.1500096,325.0,8,99.0,False,1,OnTrack,MEDIUM
8.757,7021.840280230072,217.98731309020354,22268.985515768814,11609.0,325.0,8,99.0,False,1,OnTrack,MEDIUM
