seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status,compound
0.0,-1450.9370013965356,-1601.8519646750897,785.9054711093399,11555.406312000001,285.0,7,100.0,False,12,OnTrack,MEDIUM
0.05,-1489.0,-1604.0,786.0,11603.843688,285.0,7,100.0,False,12,OnTrack,MEDIUM
0.141,-1555.826954820709,-1607.7292848065072,785.974538261807,11692.0,285.0,7,100.0,False,12,OnTrack,MEDIUM
0.25,-1650.0,-1613.0,786.0,11718.5687344,289.7687472,7,100.0,False,12,OnTrack,MEDIUM
0.301,-1707.4126083011909,-1616.2562665793207,786.2054762226409,11731.0,292.0,7,100.0,False,12,OnTrack,MEDIUM
0.43,-1861.0,-1625.0,787.0,11725.087502933333,293.07499946666667,7,100.0,False,12,OnTrack,MEDIUM
0.541,-1943.713905569996,-1629.6344015880036,787.4440051269924,11720.0,294.0,7,100.0,False,12,OnTrack,MEDIUM
0.73,-2041.0,-1635.0,788.0,11141.187696,297.5437488,7,100.0,False,12,OnTrack,MEDIUM
0.861,-2153.702820634277,-1641.404046500651,788.6752047854292,10740.0,300.0,8,100.0,False,12,OnTrack,MEDIUM
1.13,-2425.0,-1657.0,790.0,10822.534071272727,302.44545396363634,8,100.0,False,12,OnTrack,MEDIUM
1.301,-2534.2860765809596,-1663.236903171747,789.9081698273507,10875.0,304.0,8,100.0,False,12,OnTrack,MEDIUM
1.39,-2594.0,-1666.0,790.0,10900.031232,306.2249984,8,100.0,False,12,OnTrack,MEDIUM
1.461,-2650.5986395847144,-1668.2055012421192,790.28132240167,10920.0,308.0,8,100.0,False,12,OnTrack,MEDIUM
1.589,-2764.0,-1672.0,791.0,11003.2,308.0,8,100.0,False,12,OnTrack,MEDIUM
1.621,-2792.0537757354377,-1672.8576122670738,791.1467859259837,11024.0,308.0,8,100.0,False,12,OnTrack,MEDIUM
1.821,-2964.3664732388916,-1677.6961144531922,791.8192100526776,11043.0,311.0,8,100.0,False,12,OnTrack,MEDIUM
1.869,-3006.0,-1679.0,792.0,11066.828571428572,311.51428571428573,8,100.0,False,12,OnTrack,MEDIUM
2.089,-3197.0,-1686.0,793.0,11176.042857142857,313.87142857142857,8,100.0,False,12,OnTrack,MEDIUM
2.101,-3207.0022250920506,-1686.3999418487801,793.0511848112586,11182.0,314.0,8,100.0,False,12,OnTrack,MEDIUM
2.329,-3407.0,-1693.0,794.0,11272.163636363637,315.55454545454546,8,100.0,False,12,OnTrack,MEDIUM
2.529,-3651.0,-1693.0,795.0,11351.254545454545,316.91818181818184,8,100.0,False,12,OnTrack,MEDIUM
2.541,-3663.7619435961915,-1692.7748377761823,795.0181988218665,11356.0,317.0,8,100.0,False,12,OnTrack,MEDIUM
2.741,-3818.602643958904,-1685.0883683015818,794.3230270199051,11382.0,318.0,8,100.0,False,12,OnTrack,MEDIUM
2.969,-3969.0,-1665.0,796.0,11464.65,320.28,8,100.0,False,12,OnTrack,MEDIUM
3.009,-4004.0,-1660.0,797.0,11479.15,320.68,8,100.0,False,12,OnTrack,MEDIUM
3.141,-4117.487282664997,-1641.0446460587289,797.1993564552693,11527.0,322.0,8,100.0,False,12,OnTrack,MEDIUM
3.189,-4164.0,-1632.0,797.0,11522.8,322.6,8,100.0,False,12,OnTrack,MEDIUM
3.381,-4396.027649202887,-1581.1161538053134,797.924213674224,11506.0,325.0,8,100.0,False,12,OnTrack,MEDIUM
3.509,-4535.0,-1549.0,799.0,11506.0,325.8,8,100.0,False,12,OnTrack,MEDIUM
3.541,-4562.527045095684,-1542.57774250712,799.2270175664366,11506.0,326.0,8,100.0,False,12,OnTrack,MEDIUM
3.78,-4700.525569731068,-1509.421570709515,800.549401982637,11677.0,327.0,8,100.0,False,12,OnTrack,MEDIUM
3.849,-4747.0,-1498.0,801.0,11686.16181966123,327.57261372882687,8,100.0,False,12,OnTrack,MEDIUM
4.021,-4898.270340787505,-1460.6915635188466,802.3897967154949,11709.0,329.0,8,100.0,False,12,OnTrack,MEDIUM
4.109,-4977.0,-1441.0,803.0,11756.666666666666,329.0,8,100.0,False,12,OnTrack,MEDIUM
4.289,-5137.0,-1401.0,804.0,11854.166666666666,329.0,8,100.0,False,12,OnTrack,MEDIUM
4.381,-5261.880458081297,-1371.7906232580049,805.0114701534176,11904.0,329.0,8,100.0,False,12,OnTrack,MEDIUM
4.529,-5476.0,-1323.0,807.0,11840.36,329.74,8,100.0,False,12,OnTrack,MEDIUM
4.581,-5529.119145155069,-1310.982972649698,807.5704283725836,11818.0,330.0,8,100.0,False,12,OnTrack,MEDIUM
4.741,-5616.492217447722,-1291.5845401649144,808.8717285749035,11818.0,330.0,8,100.0,False,12,OnTrack,MEDIUM
4.941,-5719.1541375990455,-1278.153661529526,809.883499059317,11812.0,330.0,8,100.0,False,12,OnTrack,MEDIUM
4.969,-5746.0,-1275.0,810.0,11812.0,330.0,8,100.0,False,12,OnTrack,MEDIUM
5.101,-5912.179158173574,-1256.1231151093677,810.477531303143,11812.0,330.0,8,100.0,False,12,OnTrack,MEDIUM
5.19,-6019.0,-1245.0,811.0,11853.1624704,332.781248,8,100.0,False,12,OnTrack,MEDIUM
5.261,-6083.001540233035,-1239.3596051579784,811.6480642639178,11886.0,335.0,8,100.0,False,12,OnTrack,MEDIUM
5.49,-6224.0,-1234.0,814.0,11891.0093736,334.2843752,8,100.0,False,12,OnTrack,MEDIUM
5.581,-6300.0862616687355,-1232.201765464821,814.181382133324,11893.0,334.0,8,100.0,False,12,OnTrack,MEDIUM
5.77,-6485.0,-1229.0,814.0,11900.874997333332,334.0,8,100.0,False,12,OnTrack,MEDIUM
5.821,-6533.138192893464,-1228.7190354980617,814.195971028628,11903.0,334.0,8,100.0,False,12,OnTrack,MEDIUM
5.95,-6652.0,-1229.0,815.0,11890.1000064,334.0,8,100.0,False,12,OnTrack,MEDIUM
6.021,-6717.54419615167,-1229.5592421332426,815.4012338485272,11883.0,334.0,8,100.0,False,12,OnTrack,MEDIUM
6.13,-6819.0,-1231.0,816.0,11879.18500224,334.54499968,8,100.0,False,12,OnTrack,MEDIUM
6.31,-6987.0,-1235.0,817.0,11872.88500224,335.44499968,8,100.0,False,12,OnTrack,MEDIUM
6.421,-7082.036327359356,-1238.169625389643,817.0566218588974,11869.0,336.0,8,100.0,False,12,OnTrack,MEDIUM
6.55,-7209.0,-1245.0,817.0,11878.6749952,334.3875008,8,100.0,False,12,OnTrack,MEDIUM
6.661,-7358.681889426202,-1256.0848310915924,817.3746480864315,11887.0,333.0,8,100.0,False,12,OnTrack,MEDIUM
6.81,-7552.0,-1272.0,818.0,11864.029176533333,333.62083306666665,8,100.0,False,12,OnTrack,MEDIUM
6.901,-7618.131501320884,-1277.6135831916386,818.0953523594313,11850.0,334.0,8,100.0,False,12,OnTrack,MEDIUM
7.13,-7746.0,-1292.0,818.0,11851.635713828571,334.0,8,100.0,False,12,OnTrack,MEDIUM
7.181,-7811.536250194389,-1299.8605459748505,818.1217709714783,11852.0,334.0,8,100.0,False,12,OnTrack,MEDIUM
7.41,-8183.0,-1345.0,819.0,11862.632139885714,334.0,8,100.0,False,12,OnTrack,MEDIUM
