seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status
0.0,-1511.3624090169621,-91.75638189367167,2388.0000000005966,11763.666666666666,255.9777777777778,6,98.0,False,0,OnTrack
0.092,-1560.03178163761,-52.16858986057318,2388.0000000005643,11848.0,257.0,6,98.0,False,0,OnTrack
0.252,-1636.9636426416564,10.69028330906475,2388.0000000000464,11288.0,261.0,6,98.0,False,0,OnTrack
0.261,-1641.0,14.0,2388.0,11255.24023296,261.13499904,6,98.0,False,0,OnTrack
0.452,-1719.352309565831,78.5626328449164,2387.9999999985735,10560.0,264.0,6,98.0,False,0,OnTrack
0.641,-1800.0,145.0,2388.0,10675.118142836363,265.71818123636365,6,98.0,False,0,OnTrack
0.881,-1938.0,258.0,2388.0,10821.299961018181,267.89999941818184,6,98.0,False,0,OnTrack
0.892,-1946.137769226753,264.68728257888597,2387.9999999986317,10828.0,268.0,7,98.0,False,0,OnTrack
1.092,-2107.08721069741,397.1506110746121,2387.9999999944916,10950.0,272.0,7,98.0,False,0,OnTrack
1.101,-2113.0,402.0,2388.0,10951.7999872,272.09642788571426,7,98.0,False,0,OnTrack
1.372,-2229.3140511486345,496.70719333075755,2388.0000001111457,11006.0,275.0,7,98.0,False,0,OnTrack
1.401,-2243.0,508.0,2388.0,11012.5249856,275.14499968,7,98.0,False,0,OnTrack
1.572,-2342.8787220951367,591.0962142649657,2387.9999992369326,11051.0,276.0,7,98.0,False,0,OnTrack
1.621,-2373.0,616.0,2388.0,11071.2124736,276.6124992,7,98.0,False,0,OnTrack
1.812,-2486.754963829856,708.8970610743595,2388.0000031005993,11150.0,279.0,7,98.0,False,0,OnTrack
1.841,-2504.0,723.0,2388.0,11160.00497792,279.28999936,7,98.0,False,0,OnTrack
2.001,-2600.0,802.0,2388.0,11215.20497792,280.88999936,7,98.0,False,0,OnTrack
2.012,-2606.624490073089,807.4741673254008,2388.000008013237,11219.0,281.0,7,98.0,False,0,OnTrack
2.201,-2721.0,902.0,2388.0,11269.444834265016,281.6725977902002,7,98.0,False,0,OnTrack
2.293,-2777.520857731469,948.1412559656536,2387.9993422492244,11294.0,282.0,7,98.0,False,0,OnTrack
2.441,-2867.0,1021.0,2388.0,11347.28,282.74,7,98.0,False,0,OnTrack
2.493,-2896.878380549687,1045.5919763401282,2388.0018855992835,11366.0,283.0,7,98.0,False,0,OnTrack
2.622,-2976.0,1111.0,2388.0,11366.0,284.07499946666667,7,98.0,False,0,OnTrack
2.733,-3066.651256752692,1185.457438633945,2387.9705500579385,11366.0,285.0,7,98.0,False,0,OnTrack
2.933,-3243.900995119405,1330.655754527793,2387.952669166596,11448.0,286.0,7,98.0,False,0,OnTrack
2.981,-3271.0,1353.0,2388.0,11458.4,286.1333333333333,7,98.0,False,0,OnTrack
3.222,-3344.0,1414.0,2388.0,11510.6166528,286.8027776,7,98.0,False,0,OnTrack
3.293,-3384.9395631967864,1447.5196459928436,2387.395572770823,11526.0,287.0,7,98.0,False,0,OnTrack
3.482,-3529.0,1565.0,2385.0,11527.35000137143,288.35000137142856,7,98.0,False,0,OnTrack
3.573,-3584.2474599242805,1610.3818695796556,2384.268882479834,11528.0,289.0,7,98.0,False,0,OnTrack
3.702,-3665.0,1677.0,2383.0,11562.075441076551,289.8113200256322,7,98.0,False,0,OnTrack
3.732,-3689.0476192406995,1696.8107922056452,2382.489191031311,11570.0,290.0,7,98.0,False,0,OnTrack
4.002,-3940.0,1903.0,2376.0,11617.2500224,291.1250005333333,7,98.0,False,0,OnTrack
4.212,-4022.872083513492,1969.7304161428046,2373.648789924354,11654.0,292.0,7,98.0,False,0,OnTrack
4.361,-4080.0,2014.0,2372.0,11689.121413485715,293.06428525714284,7,98.0,False,0,OnTrack
4.492,-4163.606055942223,2078.897881623644,2369.6169894028753,11720.0,294.0,7,98.0,False,0,OnTrack
4.522,-4183.0,2094.0,2369.0,11694.1248896,294.0937504,7,98.0,False,0,OnTrack
4.701,-4299.0,2185.0,2365.0,11539.7375552,294.6531248,7,98.0,False,0,OnTrack
4.812,-4407.232747289209,2270.5673627977435,2362.3368932868307,11444.0,295.0,7,98.0,False,0,OnTrack
4.96,-4557.0,2389.0,2359.0,10712.88,295.74,7,98.0,False,0,OnTrack
5.012,-4594.613180264952,2418.5988815663923,2358.0239181077372,10456.0,296.0,8,98.0,False,0,OnTrack
5.381,-4739.0,2531.0,2353.0,10513.19499008,297.84499968,8,98.0,False,0,OnTrack
5.412,-4757.6295813647785,2545.7454588548826,2352.566175529593,10518.0,298.0,8,98.0,False,0,OnTrack
5.52,-4830.0,2603.0,2351.0,10544.55,298.45,8,98.0,False,0,OnTrack
5.652,-4907.738830598013,2663.2290599828,2349.0531912668503,10577.0,299.0,8,98.0,False,0,OnTrack
5.761,-4988.0,2725.0,2347.0,10687.486298763637,298.75227287272725,8,74.21819578181818,False,0,OnTrack
6.001,-5237.0,2918.0,2341.0,10930.759026036363,298.20681832727274,8,21.85455941818182,False,0,OnTrack
6.092,-5287.340821626514,2957.17079436415,2339.6663406984076,11023.0,298.0,8,2.0,False,0,OnTrack
6.301,-5339.0,2998.0,2338.0,11255.5124288,287.5500032,8,0.2583338666666666,False,0,OnTrack
6.332,-5352.052691249055,3008.331436745339,2337.6496726464325,11290.0,286.0,7,0.0,True,0,OnTrack
6.621,-5528.0,3149.0,2333.0,10164.7064992,258.0031312,7,0.0,True,0,OnTrack
6.652,-5545.889892507725,3163.78662152348,2332.416881136035,10044.0,255.0,7,0.0,True,0,OnTrack
6.781,-5614.0,3221.0,2330.0,10077.715892363636,241.22046138181818,7,0.0,True,0,OnTrack
7.041,-5735.0,3325.0,2326.0,10145.670437818182,213.4477341090909,7,0.0,True,0,OnTrack
7.092,-5762.495575910925,3350.5626507024313,2325.0133739325765,10159.0,208.0,6,0.0,True,0,OnTrack
7.241,-5842.0,3427.0,2322.0,10574.70982144,190.86500736,6,0.0,True,0,OnTrack
7.292,-5861.881900433121,3446.4229416028757,2321.205058571512,10717.0,185.0,6,0.0,True,0,OnTrack
7.492,-5903.686862229904,3489.8251903231853,2319.292964459651,9532.0,165.0,5,0.0,True,0,OnTrack
7.621,-5934.0,3529.0,2318.0,9846.75984384,154.03500544,5,0.0,True,0,OnTrack
7.692,-5957.075714348918,3560.3439658062416,2317.1007884835544,10020.0,148.0,5,0.0,True,0,OnTrack
7.841,-6008.0,3632.0,2315.0,9413.653038222223,138.06667093333334,5,0.0,True,0,OnTrack
8.052,-6039.541671372697,3683.910233428781,2312.3593397498043,8555.0,124.0,3,0.0,True,0,OnTrack
8.261,-6052.0,3719.0,2311.0,8170.091784533333,117.03333546666667,3,0.0,True,0,OnTrack
8.292,-6054.82689866879,3726.547143309277,2310.974111716852,8113.0,116.0,3,0.0,True,0,OnTrack
8.421,-6068.0,3766.0,2311.0,7704.2314528,111.1625024,3,0.0,True,0,OnTrack
8.452,-6070.923647431193,3778.1032195329726,2310.8810046959034,7606.0,110.0,3,0.0,True,0,OnTrack
8.612,-6083.097926492121,3852.4656186861544,2309.47737032341,7253.0,104.0,3,0.0,True,0,OnTrack
8.661,-6085.0,3873.0,2309.0,7211.116226155346,102.98340354745986,3,0.0,True,0,OnTrack
8.853,-6082.681705169844,3932.206693378698,2307.303179966135,7047.0,99.0,3,0.0,True,0,OnTrack
9.013,-6072.116872654027,3961.5216682548507,2305.988744176424,6907.0,96.0,3,0.0,True,0,OnTrack
9.121,-6065.0,3979.0,2305.0,6689.2,94.65,3,0.0,True,0,OnTrack
9.253,-6056.55103637201,3998.253879134135,2303.6724245453674,6423.0,93.0,3,0.0,True,0,OnTrack
9.462,-6034.0,4031.0,2302.0,6252.5344272,89.0812512,3,0.0,True,0,OnTrack
9.573,-6010.671947518293,4054.3960031462047,2301.811620946841,6162.0,87.0,3,0.0,False,0,OnTrack
9.781,-5955.0,4099.0,2302.0,6328.4,84.77142857142857,3,8.17142857142857,False,0,OnTrack
9.853,-5936.542286760771,4109.736655802585,2301.86384976546,6386.0,84.0,3,11.0,False,0,OnTrack
10.013,-5898.818927631848,4125.313646649119,2301.2441745289207,6346.0,85.0,3,34.0,False,0,OnTrack
10.081,-5886.0,4130.0,2301.0,6412.294657545899,85.85266440573504,3,36.77115931863888,False,0,OnTrack
10.332,-5853.877965206227,4140.320193388365,2300.330482857113,6657.0,89.0,3,47.0,False,0,OnTrack
10.421,-5838.0,4144.0,2300.0,6773.070749866667,90.48333226666666,3,50.3374976,False,0,OnTrack
10.572,-5799.7407921952,4151.796317736949,2299.2331199270093,6970.0,93.0,3,56.0,False,0,OnTrack
10.621,-5787.0,4154.0,2299.0,7071.42986752,94.34749824,3,57.59249792,False,0,OnTrack
10.842,-5728.0,4160.0,2298.0,7528.90026496,100.42500352,3,64.77500416,False,0,OnTrack
10.972,-5671.161151691356,4161.868954371277,2296.7697949927388,7798.0,104.0,3,69.0,False,0,OnTrack
11.142,-5596.0,4163.0,2295.0,8385.7138432,110.071424,3,73.8571392,False,0,OnTrack
11.252,-5569.228814037067,4163.067089402186,2294.3183983587646,8766.0,114.0,3,77.0,False,0,OnTrack
11.52,-5515.0,4158.0,2293.0,9445.2125,124.05,3,82.025,False,0,OnTrack
11.572,-5489.678709232716,4155.341130785338,2292.4763503760105,9577.0,126.0,3,83.0,False,0,OnTrack
