seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status,compound
0.0,511.3389576415248,3785.8631914974117,536.9999619741614,10831.2281416,303.3187504,8,99.0,False,0,OnTrack,HARD
0.151,547.0,3873.0,537.0,10870.3937832,304.2625008,8,99.0,False,0,OnTrack,HARD
0.269,584.3527185872601,3963.7860279797346,537.000066364304,10901.0,305.0,8,99.0,False,0,OnTrack,HARD
0.331,605.0,4014.0,537.0,10919.6000384,305.0,8,99.3875008,False,0,OnTrack,HARD
0.429,636.9750699678283,4091.9498467463154,536.9996495273554,10949.0,305.0,8,100.0,False,0,OnTrack,HARD
0.611,695.0,4234.0,537.0,10938.383325866667,305.75833386666665,8,100.0,False,0,OnTrack,HARD
0.669,713.4433383349113,4279.303945335474,537.001120056138,10935.0,306.0,8,100.0,False,0,OnTrack,HARD
0.852,772.0,4423.0,537.0,10950.55500544,306.0,8,99.08499968,False,0,OnTrack,HARD
0.869,777.5265583903863,4436.4688356778515,536.998478949638,10952.0,306.0,8,99.0,False,0,OnTrack,HARD
1.029,830.2077303560837,4564.074553146591,536.9748888405798,10978.0,307.0,8,100.0,False,0,OnTrack,HARD
1.132,863.0,4644.0,537.0,10961.90624,307.3218752,8,100.0,False,0,OnTrack,HARD
1.312,921.0,4787.0,537.0,10933.78124,307.8843752,8,100.0,False,0,OnTrack,HARD
1.349,936.0521579228753,4823.797798116186,536.8826697829845,10928.0,308.0,8,100.0,False,0,OnTrack,HARD
1.552,1025.0,5040.0,536.0,10969.4458464,307.1541664,8,100.0,False,0,OnTrack,HARD
1.589,1035.9046016997256,5066.642201830344,536.0359389640678,10977.0,307.0,8,100.0,False,0,OnTrack,HARD
1.788,1074.992298639049,5163.496809206618,536.9874854090268,10983.0,307.0,8,100.0,False,0,OnTrack,HARD
1.792,1076.0,5166.0,537.0,10970.833333333334,307.0,8,98.33333333333333,False,0,OnTrack,HARD
2.028,1155.1419054288097,5365.105300715069,537.0239809408223,10253.0,307.0,8,0.0,False,0,OnTrack,HARD
2.052,1163.0,5386.0,537.0,10291.55,307.0,8,0.0,False,0,OnTrack,HARD
2.188,1202.5612262581894,5497.497519235381,536.8679379387231,10510.0,307.0,8,0.0,False,0,OnTrack,HARD
2.312,1232.0,5588.0,537.0,10500.3125,301.575,8,0.0,False,0,OnTrack,HARD
2.508,1270.2161724223497,5718.627704970535,538.2025369995167,10485.0,293.0,8,0.0,False,0,OnTrack,HARD
2.572,1288.0,5783.0,539.0,10373.0,289.8,8,0.0,False,0,OnTrack,HARD
2.668,1323.3631437882752,5912.209957074049,540.6396935244006,10205.0,285.0,8,0.0,True,0,OnTrack,HARD
2.752,1352.0,6017.0,542.0,10071.125,278.9625,8,0.0,True,0,OnTrack,HARD
2.988,1379.171282183571,6113.729871552025,543.4873842297172,9695.0,262.0,8,0.0,True,0,OnTrack,HARD
3.072,1387.0,6139.0,544.0,9548.0,243.625,8,0.0,True,0,OnTrack,HARD
3.148,1397.7418629912931,6173.775956835692,544.6697753938057,9415.0,227.0,8,0.0,True,0,OnTrack,HARD
3.372,1447.0,6319.0,547.0,9205.0,227.0,8,0.0,True,0,OnTrack,HARD
3.388,1451.2720103739648,6329.593280685129,547.1115994076373,9190.0,227.0,8,0.0,True,0,OnTrack,HARD
3.548,1498.0969378503987,6432.156917986153,547.7875758125948,10030.0,198.0,7,0.0,True,0,OnTrack,HARD
3.612,1516.0,6466.0,548.0,10074.4,195.2,7,0.0,True,0,OnTrack,HARD
3.708,1540.3616162890185,6506.056938602236,548.3480152940865,10141.0,191.0,6,0.0,True,0,OnTrack,HARD
3.868,1575.7160786257682,6550.499653139053,548.9042098014482,10545.0,176.0,6,0.0,True,0,OnTrack,HARD
3.912,1585.0,6561.0,549.0,10436.455671726795,173.0337076281614,6,0.0,True,0,OnTrack,HARD
4.612,1737.0,6668.0,548.0,8709.614085562174,125.84269262163835,6,0.0,True,0,OnTrack,HARD
4.669,1754.2351906352856,6674.3705011808615,547.9379889536826,8569.0,122.0,3,0.0,True,0,OnTrack,HARD
