seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status,compound
0.0,-1298.201483701088,-417.4265191631692,1302.4290611467445,11605.2125072,216.874992,5,100.0,False,0,OnTrack,HARD
0.292,-1195.689444292386,-496.1846218272626,1303.273307447221,11597.0,226.0,5,100.0,False,0,OnTrack,HARD
0.403,-1145.0,-535.0,1303.0,11227.2318896,226.6937488,5,100.0,False,0,OnTrack,HARD
0.603,-1043.0,-613.0,1302.0,10560.9818896,227.9437488,5,100.0,False,0,OnTrack,HARD
0.612,-1038.7227209695002,-616.2708007703013,1301.9756204143841,10531.0,228.0,6,100.0,False,0,OnTrack,HARD
0.823,-928.0,-701.0,1302.0,10942.4496256,238.5499904,6,100.0,False,0,OnTrack,HARD
0.852,-903.6605888343995,-719.640141643507,1302.0101236732685,10999.0,240.0,6,100.0,False,0,OnTrack,HARD
1.003,-757.0,-832.0,1302.0,11141.9779432,242.8312464,6,100.0,False,0,OnTrack,HARD
1.172,-664.7860937495406,-902.7583862585439,1301.9950168588941,11302.0,246.0,6,100.0,False,0,OnTrack,HARD
1.372,-620.5072599628952,-936.8845982370946,1302.0029644811648,11474.0,250.0,6,100.0,False,0,OnTrack,HARD
1.442,-593.0,-958.0,1302.0,11498.9374544,250.8749984,6,100.0,False,0,OnTrack,HARD
1.532,-546.8987511845695,-993.3472779110818,1301.9912960536944,11531.0,252.0,6,100.0,False,0,OnTrack,HARD
1.642,-482.0,-1043.0,1302.0,11607.5415776,254.291664,6,100.0,False,0,OnTrack,HARD
1.772,-406.6770395427444,-1100.379509922269,1302.0685888966473,11698.0,257.0,6,100.0,False,0,OnTrack,HARD
1.842,-369.0,-1129.0,1302.0,11453.000448,257.8749984,6,100.0,False,0,OnTrack,HARD
1.932,-324.7505175219807,-1162.5469025473446,1301.7246991572515,11138.0,259.0,6,100.0,False,0,OnTrack,HARD
2.002,-277.0,-1199.0,1302.0,10706.6257888,260.3124976,6,100.0,False,0,OnTrack,HARD
2.092,-181.55360912516397,-1272.3239229938251,1303.6300923598485,10152.0,262.0,7,100.0,False,0,OnTrack,HARD
2.162,-104.0,-1332.0,1305.0,10275.666440533334,263.16666453333335,7,100.0,False,0,OnTrack,HARD
2.452,78.2851024599281,-1472.3410568736167,1305.13898890348,10788.0,268.0,7,100.0,False,0,OnTrack,HARD
2.622,143.0,-1522.0,1304.0,10776.10000896,269.69999872,7,100.0,False,0,OnTrack,HARD
2.652,154.50147990784183,-1530.7990147516093,1303.861856096939,10774.0,270.0,7,100.0,False,0,OnTrack,HARD
2.812,216.42279337625945,-1578.0410074652493,1303.4361028675369,10872.0,272.0,7,100.0,False,0,OnTrack,HARD
2.962,287.0,-1632.0,1303.0,10937.624944,273.4062488,7,100.0,False,0,OnTrack,HARD
3.132,388.93591008919736,-1710.2146959669012,1302.1522967283122,11012.0,275.0,7,100.0,False,0,OnTrack,HARD
3.182,420.0,-1734.0,1302.0,11032.6249472,275.6249984,7,100.0,False,0,OnTrack,HARD
3.362,530.0,-1818.0,1302.0,11106.8749472,277.8749984,7,100.0,False,0,OnTrack,HARD
3.452,585.4302845525,-1860.49450370046,1302.0289507446819,11144.0,279.0,7,100.0,False,0,OnTrack,HARD
3.652,708.8712824377548,-1955.2045656044222,1302.0068973002085,11259.0,281.0,7,100.0,False,0,OnTrack,HARD
3.682,727.0,-1969.0,1302.0,11264.9999744,281.44999808,7,100.0,False,0,OnTrack,HARD
3.822,814.0,-2035.0,1302.0,11292.9999744,283.54999808,7,100.0,False,0,OnTrack,HARD
3.852,835.6001704115595,-2051.5166540921286,1302.031685282606,11299.0,284.0,7,100.0,False,0,OnTrack,HARD
4.012,969.4985371849563,-2154.7242444402655,1302.4949667778244,11377.0,284.0,7,100.0,False,0,OnTrack,HARD
4.082,1027.0,-2199.0,1303.0,11405.140679211108,284.7035169802777,7,100.0,False,0,OnTrack,HARD
4.211,1123.4446336982066,-2272.88252662329,1304.5168683430893,11457.0,286.0,7,100.0,False,0,OnTrack,HARD
4.483,1280.0,-2392.0,1309.0,11541.072727272727,288.4727272727273,7,100.0,False,0,OnTrack,HARD
4.651,1341.3355156416992,-2438.9472608804626,1311.4676059778496,11593.0,290.0,7,100.0,False,0,OnTrack,HARD
4.743,1395.0,-2480.0,1314.0,11605.358197150379,290.4577110055696,7,100.0,False,0,OnTrack,HARD
4.852,1495.8830107796975,-2557.056092912912,1318.8638135374617,11620.0,291.0,7,100.0,False,0,OnTrack,HARD
5.043,1695.0,-2709.0,1329.0,11662.3780824,292.1937488,7,100.0,False,0,OnTrack,HARD
5.172,1765.5614747540171,-2762.7470314181846,1333.5399985987406,11691.0,293.0,7,100.0,False,0,OnTrack,HARD
5.383,1838.0,-2818.0,1340.0,11711.346410057144,293.75357074285716,7,100.0,False,0,OnTrack,HARD
5.452,1878.5177157795047,-2849.063499332017,1343.1174610468302,11718.0,294.0,7,100.0,False,0,OnTrack,HARD
5.563,1954.0,-2907.0,1349.0,11730.4874784,293.5375008,7,100.0,False,0,OnTrack,HARD
5.692,2038.7480814788028,-2972.0894033311624,1356.6566701878583,11745.0,293.0,7,100.0,False,0,OnTrack,HARD
5.903,2174.0,-3077.0,1371.0,11745.0,294.7583317333333,7,100.0,False,0,OnTrack,HARD
5.932,2192.9123010342964,-3091.8946364670437,1373.141654064917,11745.0,295.0,7,100.0,False,0,OnTrack,HARD
6.132,2332.2009309626687,-3202.1183118707,1389.887617895551,11724.0,294.0,7,100.0,False,0,OnTrack,HARD
6.143,2341.0,-3209.0,1391.0,11723.48929462857,293.96071497142856,7,100.0,False,0,OnTrack,HARD
6.412,2589.1276232566456,-3399.9773162712904,1423.7893627086587,11711.0,293.0,7,100.0,False,0,OnTrack,HARD
6.523,2664.0,-3457.0,1434.0,11701.6343912,293.0,7,100.0,False,0,OnTrack,HARD
6.732,2727.4331811437837,-3504.7581626441547,1443.1000106728761,11684.0,293.0,7,100.0,False,0,OnTrack,HARD
6.803,2755.0,-3526.0,1447.0,11394.6757824,290.3375072,7,55.625119999999995,False,0,OnTrack,HARD
6.892,2805.608557030074,-3565.4062853977116,1454.0104486699333,11032.0,287.0,7,0.0,True,0,OnTrack,HARD
7.023,2890.0,-3633.0,1466.0,10975.389368685714,271.0928804571429,7,0.0,True,0,OnTrack,HARD
7.172,2956.457552006587,-3692.1088023430443,1476.957923342211,10911.0,253.0,7,0.0,True,0,OnTrack,HARD
7.283,3002.0,-3733.0,1485.0,10604.08553088,236.3500288,7,0.0,True,0,OnTrack,HARD
7.372,3044.362805925425,-3768.510380399778,1492.2494356445593,10358.0,223.0,7,0.0,True,0,OnTrack,HARD
7.483,3099.0,-3813.0,1502.0,10358.0,208.72859611428572,7,0.0,True,0,OnTrack,HARD
7.652,3172.325760255941,-3873.166579988398,1517.1771174564701,10358.0,187.0,7,0.0,True,0,OnTrack,HARD
7.703,3193.0,-3890.0,1521.0,10689.1800032,183.4937632,7,0.0,True,0,OnTrack,HARD
7.812,3235.6900768851947,-3924.320294698252,1527.3395255121516,11397.0,176.0,7,0.0,True,0,OnTrack,HARD
7.882,3262.0,-3945.0,1531.0,11001.5007232,169.35001216,7,0.0,True,0,OnTrack,HARD
8.012,3308.5213019898392,-3980.3263161962946,1538.3034856979557,10267.0,157.0,5,0.0,True,0,OnTrack,HARD
8.142,3353.0,-4010.0,1545.0,9990.10027264,148.55000832,5,0.0,True,0,OnTrack,HARD
8.342,3420.0,-4042.0,1552.0,9564.10027264,135.55000832,5,0.0,True,0,OnTrack,HARD
8.412,3443.802515913258,-4050.0521262268135,1553.9444542538272,9415.0,131.0,3,0.0,True,0,OnTrack,HARD
