seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status
0.0,-1475.6431636829616,-1603.8119926527863,785.9429306653309,11389.70506112,284.2750016,7,99.0,False,0,OnTrack
0.08,-1532.0,-1607.0,786.0,11427.90506112,285.2750016,7,99.0,False,0,OnTrack
0.239,-1651.0,-1614.0,786.0,11503.82759168,287.2625024,7,99.0,False,0,OnTrack
0.298,-1699.9575776012366,-1616.741168209898,786.1305879848844,11532.0,288.0,7,99.0,False,0,OnTrack
0.479,-1851.0,-1625.0,787.0,11293.53224704,289.35750144,7,99.0,False,0,OnTrack
0.64,-1971.0,-1632.0,788.0,11081.41483136,290.56500096,7,99.0,False,0,OnTrack
0.698,-2045.1479123320653,-1635.9816404636335,788.322993658707,11005.0,291.0,7,99.0,False,0,OnTrack
0.84,-2255.0,-1647.0,789.0,10534.97957632,292.42000128,7,99.71000064,False,0,OnTrack
0.898,-2310.4908496388243,-1650.0369584433038,789.2423357042818,10343.0,293.0,7,100.0,False,0,OnTrack
1.058,-2369.2646108959802,-1653.8630161046997,789.8001071830691,10419.0,294.0,8,99.0,False,0,OnTrack
1.18,-2418.0,-1657.0,790.0,10444.523032495925,295.02092129983697,8,99.0,False,0,OnTrack
1.297,-2501.319121076207,-1661.8092339484956,789.9684698890586,10469.0,296.0,8,99.0,False,0,OnTrack
1.42,-2607.0,-1667.0,790.0,10506.20751936,296.61500032,8,99.0,False,0,OnTrack
1.66,-2805.0,-1673.0,791.0,10578.80751936,297.81500032,8,99.0,False,0,OnTrack
1.697,-2835.4362658223026,-1673.8545727118499,791.1842340330155,10590.0,298.0,8,99.0,False,0,OnTrack
1.857,-2969.275179425603,-1677.9418782501725,791.9897825905268,10590.0,299.0,8,99.0,False,0,OnTrack
1.859,-2971.0,-1678.0,792.0,10590.058095019576,299.008299288511,8,99.0,False,0,OnTrack
2.098,-3177.447024967244,-1685.9324225935106,792.9978760348998,10597.0,300.0,8,99.0,False,0,OnTrack
2.1,-3179.0,-1686.0,793.0,10597.444472888888,300.0055559111111,8,99.0,False,0,OnTrack
2.26,-3304.0,-1691.0,793.0,10633.000028444445,300.4500003555556,8,99.0,False,0,OnTrack
2.458,-3554.7645644495565,-1694.0459651996475,794.4043675072941,10677.0,301.0,8,99.0,False,0,OnTrack
2.54,-3646.0,-1694.0,795.0,10698.96432,301.5857152,8,99.0,False,0,OnTrack
2.738,-3765.871796328951,-1690.4487617069851,795.6881474778857,10752.0,303.0,8,99.0,False,0,OnTrack
2.9,-3846.0,-1681.0,796.0,10756.0500032,303.81000064,8,99.0,False,0,OnTrack
2.938,-3872.083016568984,-1677.6099576101967,796.0994613818293,10757.0,304.0,8,99.0,False,0,OnTrack
3.098,-4008.480019567262,-1658.6914327721304,796.6335083236891,10757.0,305.0,8,99.0,False,0,OnTrack
3.18,-4081.0,-1647.0,797.0,10779.14003456,305.41000064,8,99.0,False,0,OnTrack
3.298,-4181.290381128909,-1628.3152837586574,797.6438143426886,10811.0,306.0,8,99.0,False,0,OnTrack
3.36,-4232.0,-1618.0,798.0,10816.978583771428,306.22142902857144,8,99.22142902857144,False,0,OnTrack
3.578,-4406.281673942713,-1579.3915910480623,798.9973222759451,10838.0,307.0,8,100.0,False,0,OnTrack
3.58,-4408.0,-1579.0,799.0,10838.320853866666,307.00416693333335,8,99.99583306666666,False,0,OnTrack
3.74,-4551.0,-1546.0,799.0,10863.987520533334,307.33750026666667,8,99.66249973333333,False,0,OnTrack
4.0,-4759.0,-1495.0,801.0,10905.695853866666,307.87916693333335,8,99.12083306666666,False,0,OnTrack
4.058,-4809.148923182046,-1482.7036816570971,801.6109075475877,10915.0,308.0,8,99.0,False,0,OnTrack
4.2,-4935.0,-1452.0,803.0,10946.3583616,309.1833344,8,99.0,False,0,OnTrack
4.298,-5014.1672017695855,-1432.6010082339,803.5393896092428,10968.0,310.0,8,99.0,False,0,OnTrack
4.42,-5110.0,-1409.0,804.0,10988.67224391111,310.33888924444443,8,99.33888924444445,False,0,OnTrack
4.6,-5261.0,-1372.0,805.0,11019.17224391111,310.83888924444443,8,99.83888924444445,False,0,OnTrack
4.658,-5309.663922652309,-1360.5618911387028,805.4180779684364,11029.0,311.0,8,100.0,False,0,OnTrack
4.86,-5481.0,-1323.0,807.0,11007.1166528,311.8416672,8,100.0,False,0,OnTrack
4.898,-5514.938629290971,-1316.1120840505025,807.241399292577,11003.0,312.0,8,100.0,False,0,OnTrack
5.02,-5626.0,-1295.0,808.0,11003.0,312.0,8,100.0,False,0,OnTrack
5.098,-5695.600661347246,-1283.3370691382986,808.6694238766167,11003.0,312.0,8,100.0,False,0,OnTrack
5.24,-5817.0,-1266.0,810.0,11021.9333504,312.3944448,8,99.6055552,False,0,OnTrack
5.399,-5946.0,-1252.0,811.0,11043.133358933334,312.83611164444443,8,99.16388835555556,False,0,OnTrack
5.458,-5999.324368693982,-1247.57752963974,811.3002912627096,11051.0,313.0,8,99.0,False,0,OnTrack
5.559,-6094.0,-1241.0,812.0,11061.1000192,313.6312512,8,99.0,False,0,OnTrack
5.618,-6146.2459690362875,-1237.9507868892003,812.7312240926698,11067.0,314.0,8,99.0,False,0,OnTrack
5.72,-6233.0,-1234.0,814.0,11087.764311771429,314.0,8,99.0,False,0,OnTrack
5.898,-6383.033928534229,-1230.5010262303872,813.9940182948942,11124.0,314.0,8,99.0,False,0,OnTrack
5.939,-6417.0,-1230.0,814.0,11127.48501632,314.20500096,8,99.20500096,False,0,OnTrack
6.098,-6545.901791569118,-1228.5813953825748,814.814368288779,11141.0,315.0,8,100.0,False,0,OnTrack
6.3,-6732.0,-1230.0,816.0,11160.638901333334,315.56111146666666,8,100.0,False,0,OnTrack
6.34,-6776.0,-1231.0,816.0,11164.527790222222,315.6722225777778,8,100.0,False,0,OnTrack
6.458,-6900.143262555934,-1233.9041234868648,816.1183393331883,11176.0,316.0,8,100.0,False,0,OnTrack
6.719,-7135.0,-1241.0,817.0,11161.170443636363,316.0,8,100.0,False,0,OnTrack
6.898,-7263.880329619678,-1248.3963002127866,817.7745333826606,11151.0,316.0,8,100.0,False,0,OnTrack
6.979,-7327.0,-1253.0,818.0,11165.1750336,316.0,8,100.0,False,0,OnTrack
7.138,-7473.166752685255,-1264.829153955676,818.0480291156688,11193.0,316.0,8,100.0,False,0,OnTrack
7.24,-7563.0,-1273.0,818.0,11185.85999104,316.0,8,100.0,False,0,OnTrack
7.4,-7694.0,-1287.0,818.0,11174.65999104,316.0,8,100.0,False,0,OnTrack
7.538,-7881.641017539379,-1308.569788728757,817.9646775859007,11165.0,316.0,8,100.0,False,0,OnTrack
7.68,-8088.0,-1333.0,818.0,11146.53998336,316.0,8,100.0,False,0,OnTrack
7.738,-8153.884538135408,-1341.0921537106456,818.0730466260383,11139.0,316.0,8,100.0,False,0,OnTrack
8.137,-8440.28731773241,-1380.7588451872866,818.9976296198644,11070.0,314.0,8,100.0,False,0,OnTrack
8.139,-8442.0,-1381.0,819.0,11069.72998272,313.98999936,8,100.0,False,0,OnTrack
8.337,-8642.075271968164,-1408.8382267566963,819.054230971879,11043.0,313.0,8,100.0,False,0,OnTrack
8.497,-8810.074728324273,-1432.5773596880194,819.0006318394747,11043.0,313.0,8,100.0,False,0,OnTrack
8.5,-8813.0,-1433.0,819.0,11042.534151367612,313.0,8,100.0,False,0,OnTrack
8.658,-8955.367730942751,-1454.089278534611,818.9861356601302,11018.0,313.0,8,100.0,False,0,OnTrack
8.818,-9078.24669540683,-1473.696859559033,818.9997953150654,10940.0,311.0,8,100.0,False,0,OnTrack
8.94,-9163.0,-1489.0,819.0,10831.555441777778,309.98333226666665,8,80.00553457777778,False,0,OnTrack
9.178,-9310.336051539656,-1520.9669508619777,818.9763616686075,10620.0,308.0,8,41.0,False,0,OnTrack
9.28,-9378.0,-1539.0,819.0,10566.4499328,299.32998912,8,30.54498688,False,0,OnTrack
9.46,-9512.0,-1579.0,819.0,10471.9499328,284.02998912,8,12.09498688,False,0,OnTrack
9.578,-9602.463969772081,-1607.140297614014,818.582760227187,10410.0,274.0,8,0.0,True,0,OnTrack
9.72,-9706.0,-1640.0,818.0,10588.6834944,248.5583104,8,0.0,True,0,OnTrack
9.818,-9769.30134721038,-1660.4234139960245,817.8809342569149,10712.0,231.0,7,0.0,True,0,OnTrack
9.92,-9830.0,-1680.0,818.0,10542.566454044445,223.91665777777777,7,0.0,True,0,OnTrack
