seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status
0.0,229.48115492817783,-1453.2692665975321,140.00002335247976,10710.08,264.7,7,99.0,False,1,OnTrack
0.018,218.0,-1456.0,140.0,10705.66996864,264.9250016,7,99.0,False,1,OnTrack
0.184,121.91259295936365,-1479.20391362778,139.99975732073548,10665.0,267.0,7,99.0,False,1,OnTrack
0.257,67.0,-1493.0,140.0,10708.7999616,268.3687488,7,99.0,False,1,OnTrack
0.344,-18.690688227505646,-1514.9334240390574,140.00076969303677,10761.0,270.0,7,99.0,False,1,OnTrack
0.498,-182.0,-1557.0,140.0,10852.1167424,271.9250016,7,99.0,False,1,OnTrack
0.584,-244.84043872281978,-1572.9219646292336,139.99557819259445,10903.0,273.0,7,99.0,False,1,OnTrack
0.744,-307.45842413718174,-1588.0239241905358,139.98091937652413,10940.0,273.0,7,99.0,False,1,OnTrack
0.918,-395.0,-1609.0,140.0,11026.13006336,275.61000192,7,99.0,False,1,OnTrack
0.944,-413.5955339373053,-1613.5266944853834,140.0076718361475,11039.0,276.0,7,99.0,False,1,OnTrack
1.118,-567.0,-1651.0,140.0,11124.066729244445,276.96666737777775,7,99.0,False,1,OnTrack
1.304,-753.3708597294468,-1695.9047043506826,139.49666268343262,11215.0,278.0,7,99.0,False,1,OnTrack
1.464,-890.6803289531977,-1728.7682509023148,139.0245277543723,11250.0,278.0,7,99.0,False,1,OnTrack
1.478,-900.0,-1731.0,139.0,11253.000027428572,278.30000274285715,7,99.0,False,1,OnTrack
1.744,-1012.4106233673523,-1758.1221538750733,138.9724073148339,11310.0,284.0,7,99.0,False,1,OnTrack
1.817,-1048.0,-1767.0,139.0,11355.1687104,284.4562496,7,99.0,False,1,OnTrack
1.904,-1101.528401372852,-1780.4849642973509,139.01706730493964,11409.0,285.0,7,99.0,False,1,OnTrack
2.037,-1211.0,-1808.0,139.0,11434.27003648,286.33000192,7,99.0,False,1,OnTrack
2.104,-1281.490851113243,-1825.5195380493597,138.96541874269903,11447.0,287.0,7,99.0,False,1,OnTrack
2.297,-1494.0,-1878.0,139.0,11492.694698007666,287.6012460264167,7,99.0,False,1,OnTrack
2.425,-1572.2354449403651,-1897.3345184902469,139.47122555589016,11523.0,288.0,7,99.0,False,1,OnTrack
2.637,-1660.0,-1919.0,140.0,11602.500096,290.27143131428573,7,99.0,False,1,OnTrack
2.705,-1707.6385129393498,-1930.7133228236275,139.68991817232512,11628.0,291.0,7,99.0,False,1,OnTrack
2.817,-1798.0,-1953.0,139.0,11638.309620670227,291.46861912137393,7,99.0,False,1,OnTrack
2.944,-1895.7162291732675,-1977.4212734137213,138.7121304373912,11650.0,292.0,7,99.0,False,1,OnTrack
3.104,-2015.1599668475033,-2007.5262333534442,138.96154738122735,11278.0,292.0,7,99.0,False,1,OnTrack
3.117,-2025.0,-2010.0,139.0,11239.092282514286,292.1392877714286,7,99.0,False,1,OnTrack
3.378,-2225.0,-2060.0,140.0,10457.956759771429,294.93571565714285,7,99.0,False,1,OnTrack
3.384,-2229.5460673929547,-2061.1272338558147,140.01165297718407,10440.0,295.0,8,99.0,False,1,OnTrack
3.618,-2412.0,-2106.0,140.0,10445.8500032,295.97500053333334,8,99.0,False,1,OnTrack
3.624,-2417.256965168645,-2107.285437648288,139.99817012150737,10446.0,296.0,8,99.0,False,1,OnTrack
3.784,-2561.271788767919,-2142.437548340096,139.99725359994957,10449.0,297.0,8,99.0,False,1,OnTrack
3.818,-2584.0,-2148.0,140.0,10461.24004608,297.17000064,8,99.0,False,1,OnTrack
3.957,-2678.0,-2171.0,140.0,10511.28006912,297.86500096,8,99.0,False,1,OnTrack
3.984,-2721.8561920468346,-2181.651821481972,139.99511432311408,10521.0,298.0,8,99.0,False,1,OnTrack
4.138,-3082.0,-2269.0,140.0,10544.87001984,298.77000064,8,99.0,False,1,OnTrack
4.184,-3157.8694033456622,-2287.44747006983,140.0570507459323,10552.0,299.0,8,99.0,False,1,OnTrack
4.344,-3253.000046669223,-2310.907845983129,140.4906307999264,10533.0,299.0,8,99.0,False,1,OnTrack
4.537,-3280.0,-2318.0,141.0,10570.910701714285,299.68928548571427,8,99.0,False,1,OnTrack
4.624,-3327.7640154021747,-2329.756204209989,141.09656756178782,10588.0,300.0,8,99.0,False,1,OnTrack
4.778,-3464.0,-2363.0,141.0,10614.9500224,300.0,8,99.0,False,1,OnTrack
4.824,-3516.5852685369105,-2375.792151102007,140.8813469523306,10623.0,300.0,8,99.0,False,1,OnTrack
5.038,-3785.0,-2441.0,140.0,10643.427284945454,300.48636392727275,8,61.5499776,False,1,OnTrack
5.264,-3936.9157641365014,-2478.027301224302,139.29556726463588,10665.0,301.0,8,22.0,False,1,OnTrack
5.458,-4053.0,-2502.0,139.0,10956.48519232,295.66499648,8,11.32999296,False,1,OnTrack
5.664,-4231.1591790713155,-2534.5046661559413,139.00051545850755,11266.0,290.0,8,0.0,True,1,OnTrack
5.718,-4245.0,-2537.0,139.0,11257.08997888,288.91999744,8,0.0,True,1,OnTrack
5.738,-4245.0,-2537.0,139.0,11253.78997888,288.51999744,8,0.0,True,1,OnTrack
5.864,-4284.260904911923,-2542.3964255801957,139.53020975514997,11233.0,286.0,7,0.0,True,1,OnTrack
6.024,-4423.9290360170235,-2557.9002410491275,141.44824044031714,12072.0,273.0,7,0.0,True,1,OnTrack
6.118,-4521.0,-2560.0,143.0,11893.791424,269.083328,7,0.0,True,1,OnTrack
6.264,-4677.556878384732,-2552.70316410519,145.7756268711268,11617.0,263.0,6,0.0,True,1,OnTrack
6.278,-4690.0,-2552.0,146.0,11587.249728,262.2999936,6,0.0,True,1,OnTrack
6.464,-4790.419646555589,-2547.6781238176227,147.79437814503873,11192.0,253.0,6,0.0,True,1,OnTrack
6.698,-4907.0,-2511.0,152.0,11323.625072,240.32499306666668,6,0.0,True,1,OnTrack
6.704,-4912.702685765497,-2508.815634075947,152.226172530802,11327.0,240.0,6,0.0,True,1,OnTrack
6.858,-5081.0,-2442.0,159.0,11818.8379088,240.0,6,0.0,True,1,OnTrack
6.864,-5086.434872334509,-2439.816572106018,159.21730404484734,11838.0,240.0,6,0.0,True,1,OnTrack
7.024,-5176.867234278103,-2403.15598725627,162.72162899319167,11671.0,227.0,5,0.0,True,1,OnTrack
7.264,-5217.912317764098,-2367.45822448515,164.00298074576529,11272.0,221.0,5,0.0,False,1,OnTrack
7.318,-5244.0,-2344.0,165.0,11234.1999104,219.37999616,5,0.0,False,1,OnTrack
7.464,-5349.611640219331,-2250.053625909611,169.18066871755653,11132.0,215.0,5,0.0,True,1,OnTrack
7.558,-5416.0,-2186.0,172.0,10893.642532571428,211.30713782857143,5,0.0,True,1,OnTrack
7.744,-5495.519216344541,-2084.5739125548807,176.1639016580732,10422.0,204.0,5,0.0,True,1,OnTrack
7.938,-5535.0,-2007.0,179.0,11646.14080768,197.20999552,5,0.0,True,1,OnTrack
7.944,-5536.020891453906,-2004.9309130478246,179.07158597386885,11684.0,197.0,5,0.0,True,1,OnTrack
8.184,-5568.991422046098,-1932.575989451475,181.39589211782547,11124.0,187.0,4,0.0,True,1,OnTrack
8.237,-5576.0,-1914.0,182.0,11027.80465152,185.6749952,4,0.0,True,1,OnTrack
8.384,-5596.684958695726,-1852.119007250108,184.08070368935978,10761.0,182.0,4,0.0,True,1,OnTrack
8.497,-5611.0,-1791.0,186.0,10585.8500992,179.1750016,4,0.0,True,1,OnTrack
8.664,-5625.823996622736,-1676.310902329258,189.21536713078177,10327.0,175.0,4,0.0,True,1,OnTrack
8.758,-5629.0,-1613.0,191.0,10318.41907317353,171.09957871524082,4,0.0,True,1,OnTrack
8.905,-5624.71100327822,-1529.4166193339474,193.53683524623213,10305.0,165.0,4,0.0,True,1,OnTrack
9.145,-5604.210605269891,-1433.120328063294,196.71569014828518,11089.0,160.0,3,0.0,True,1,OnTrack
9.177,-5602.0,-1424.0,197.0,11021.0,158.8,3,0.0,True,1,OnTrack
9.305,-5594.806495938716,-1396.2591679927914,197.79736545316322,10749.0,154.0,3,0.0,True,1,OnTrack
9.477,-5582.0,-1361.0,199.0,10383.971316770645,151.30407176344642,3,0.0,True,1,OnTrack
9.624,-5559.821185386258,-1309.735828281951,201.27498039893322,10072.0,149.0,3,0.0,True,1,OnTrack
9.737,-5539.0,-1267.0,203.0,9900.302875022222,144.60555804444445,3,0.0,True,1,OnTrack
9.937,-5499.0,-1201.0,205.0,9596.413986133333,136.82778026666668,3,0.0,True,1,OnTrack
9.984,-5488.399654565548,-1186.8426989041957,205.5649811312212,9525.0,135.0,3,0.0,True,1,OnTrack
10.098,-5462.0,-1155.0,207.0,9265.6497088,132.1499968,3,0.0,True,1,OnTrack
10.224,-5435.982298053244,-1125.5462903700857,208.038907794384,8979.0,129.0,3,0.0,True,1,OnTrack
10.398,-5386.0,-1083.0,209.0,8881.55992832,125.51999744,3,0.0,True,1,OnTrack
10.424,-5374.576741985576,-1074.92761916634,209.16630594668172,8867.0,125.0,3,0.0,True,1,OnTrack
10.557,-5309.0,-1032.0,210.0,9231.27274808889,121.30555022222222,3,0.0,True,1,OnTrack
10.784,-5246.199376944694,-998.2461488399066,210.37991071933038,9853.0,115.0,2,0.0,True,1,OnTrack
10.944,-5224.853371577041,-995.9829848144423,210.10595135763197,9654.0,112.0,2,0.0,True,1,OnTrack
11.057,-5199.0,-992.0,210.0,9450.2469904,110.234376,2,0.0,True,1,OnTrack
11.264,-5133.2152468441145,-981.4118905151282,209.9942027303222,9077.0,107.0,2,0.0,True,1,OnTrack
11.278,-5129.0,-981.0,210.0,9059.062336,106.8249984,2,0.0,True,1,OnTrack
