seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status
0.0,-7662.104486019145,-6602.468556685075,502.0039533155401,10886.887353600001,270.8791658666667,7,99.0,False,14,OnTrack
0.018,-7663.0,-6589.0,502.0,10900.6124512,270.9541664,7,99.0,False,14,OnTrack
0.029,-7663.551216952978,-6580.775347945684,501.99732720487947,10909.0,271.0,7,99.0,False,14,OnTrack
0.158,-7670.0,-6483.0,502.0,11002.5249536,272.6124992,7,99.0,False,14,OnTrack
0.269,-7674.708869455474,-6391.259863230092,502.2169704917033,11083.0,274.0,7,99.0,False,14,OnTrack
0.469,-7679.324646498864,-6215.645451320204,502.90006413309163,11136.0,279.0,7,99.0,False,14,OnTrack
0.518,-7679.0,-6175.0,503.0,11127.600010971428,279.5249993142857,7,87.80001462857143,False,14,OnTrack
0.749,-7669.439983085346,-5999.331484670046,503.03044116032686,11088.0,282.0,7,35.0,False,2,OnTrack
0.899,-7661.0,-5895.0,503.0,11509.666306844445,274.9166727111111,7,20.41667911111111,False,2,OnTrack
1.078,-7651.0,-5774.0,503.0,12012.855375644445,266.4638919111111,7,3.013895111111111,False,2,OnTrack
1.109,-7648.587127348586,-5751.714990770471,502.91502612646946,12100.0,265.0,7,0.0,True,0,OnTrack
1.218,-7639.0,-5673.0,503.0,11806.79017216,255.73500544,7,0.0,True,0,OnTrack
1.309,-7631.992434341661,-5616.078753885678,505.0020313803642,11562.0,248.0,6,0.0,True,0,OnTrack
1.509,-7610.689900125978,-5478.930632718776,513.6127069943402,10442.0,229.0,6,0.0,True,0,OnTrack
1.518,-7609.0,-5470.0,514.0,10438.34730337524,228.24686667530713,6,0.0,True,0,OnTrack
1.678,-7573.0,-5292.0,520.0,10373.41001271432,214.85773458027214,6,0.0,True,0,OnTrack
1.748,-7562.1259630525,-5240.279241780886,521.2098264260661,10345.0,209.0,6,0.0,True,0,OnTrack
1.908,-7553.040561291835,-5202.116336118933,520.3943297351478,9877.0,189.0,6,0.0,True,0,OnTrack
2.058,-7544.0,-5169.0,520.0,10369.500420266666,177.7499904,6,0.0,True,0,OnTrack
2.148,-7534.193159761549,-5130.4276583555475,520.9262451059905,10665.0,171.0,6,0.0,True,0,OnTrack
2.279,-7517.0,-5064.0,523.0,10463.5874016,161.1749952,6,0.0,True,0,OnTrack
2.437,-7498.0,-4998.0,525.0,10220.6622048,149.3249856,6,0.0,True,0,OnTrack
2.468,-7494.555214618191,-4986.315596908296,525.3981640921019,10173.0,147.0,4,0.0,True,0,OnTrack
2.697,-7468.0,-4902.0,529.0,8988.8794976,130.7791712,4,0.0,True,0,OnTrack
2.708,-7466.328408008216,-4897.297068138779,529.2325627162787,8932.0,130.0,3,0.0,True,0,OnTrack
2.917,-7431.0,-4804.0,534.0,8540.12464,126.734372,3,0.0,True,0,OnTrack
3.028,-7418.719877067188,-4771.695870448702,535.3058110643872,8332.0,125.0,3,0.0,True,0,OnTrack
3.277,-7389.0,-4727.0,536.0,8058.0997888,117.218744,3,0.0,True,0,OnTrack
3.348,-7370.103606258284,-4709.740825783791,536.3605522254446,7980.0,115.0,3,0.0,False,0,OnTrack
3.557,-7296.0,-4656.0,538.0,7751.592647314285,112.01428297142857,3,2.2392877714285713,False,0,OnTrack
3.628,-7271.05550139928,-4643.711821541255,538.7328360940045,7674.0,111.0,3,3.0,False,0,OnTrack
3.918,-7184.0,-4621.0,542.0,7947.083453866667,107.77777635555556,3,36.027792355555555,False,0,OnTrack
3.988,-7170.484052485082,-4618.109428984699,542.571601534422,8013.0,107.0,3,44.0,False,0,OnTrack
4.148,-7148.506979862015,-4613.679307170159,543.6305496113201,7984.0,109.0,3,56.0,False,0,OnTrack
4.258,-7123.0,-4610.0,545.0,8331.8754048,113.1250048,3,65.16667733333334,False,0,OnTrack
4.388,-7075.5535946315995,-4604.119422784741,547.597257132999,8743.0,118.0,3,76.0,False,0,OnTrack
4.588,-6987.825579977228,-4594.387950208362,552.7487316673286,9434.0,125.0,3,88.0,False,0,OnTrack
4.598,-6984.0,-4594.0,553.0,9473.5005056,125.312504,3,88.2500032,False,0,OnTrack
4.748,-6933.807976618278,-4589.3993295083865,556.6642001156986,10066.0,130.0,3,92.0,False,0,OnTrack
4.957,-6868.0,-4584.0,562.0,10543.652522133334,141.7562608,3,95.04791946666667,False,0,OnTrack
5.118,-6803.0,-4578.0,567.0,10911.6044592,150.8125072,3,97.3958352,False,0,OnTrack
5.228,-6756.0451780862895,-4573.797851679294,571.2876406315678,11163.0,157.0,3,99.0,False,0,OnTrack
5.298,-6726.0,-4571.0,574.0,10736.8742208,160.5000064,3,99.0,False,0,OnTrack
5.388,-6687.592892111909,-4567.137758636516,577.1271971768642,10189.0,165.0,4,99.0,False,0,OnTrack
5.548,-6618.481219753022,-4559.269663586006,581.9408622835709,10474.0,169.0,4,99.0,False,0,OnTrack
5.678,-6551.0,-4550.0,587.0,10836.143213714286,174.57143405714285,4,99.0,False,0,OnTrack
5.828,-6460.003129219585,-4535.866985405567,594.5099722434601,11254.0,181.0,4,99.0,False,0,OnTrack
5.858,-6443.0,-4533.0,596.0,11207.64980224,182.20000512,4,99.0,False,0,OnTrack
6.028,-6363.053037282145,-4517.734451559185,603.6700086037121,10945.0,189.0,4,99.0,False,0,OnTrack
6.189,-6293.323990513391,-4502.001373290092,610.5960309531455,10313.0,196.0,5,99.0,False,0,OnTrack
6.198,-6289.0,-4501.0,611.0,10325.5999104,196.0964278857143,5,99.0,False,0,OnTrack
6.469,-6142.973284896358,-4466.203696551234,623.597513338858,10705.0,199.0,5,99.0,False,0,OnTrack
6.478,-6138.0,-4465.0,624.0,10718.13990656,199.31499776,5,99.0,False,0,OnTrack
6.678,-6027.0,-4438.0,633.0,11010.13990656,206.31499776,5,99.0,False,0,OnTrack
6.869,-5915.380932933933,-4410.856438326032,643.6290973244093,11289.0,213.0,5,99.0,False,0,OnTrack
6.898,-5900.0,-4407.0,645.0,11216.50016,213.8285696,5,99.0,False,0,OnTrack
7.078,-5795.0,-4380.0,654.0,10766.50016,218.97142674285715,5,99.0,False,0,OnTrack
7.149,-5716.137522904113,-4360.260616401393,662.0224988005598,10589.0,221.0,5,99.0,False,0,OnTrack
7.218,-5639.0,-4341.0,670.0,10536.21504896,222.7249984,5,99.34499968,False,0,OnTrack
7.349,-5557.364811914246,-4320.246419413648,677.925384352091,10436.0,226.0,5,100.0,False,0,OnTrack
7.578,-5492.0,-4303.0,683.0,10620.1541152,232.6791648,5,99.0458336,False,0,OnTrack
7.589,-5485.526023307203,-4301.370762706994,683.6024132858239,10629.0,233.0,6,99.0,False,0,OnTrack
7.789,-5316.060197363321,-4259.568430923342,700.1160915837784,10848.0,237.0,6,99.0,False,0,OnTrack
7.878,-5244.0,-4243.0,707.0,10903.62496,238.33499904,6,99.0,False,0,OnTrack
7.989,-5174.453658228573,-4228.815560373689,713.2592584444762,10973.0,240.0,6,99.0,False,0,OnTrack
8.149,-5098.636218087486,-4218.103415438701,719.4980412520028,11044.0,242.0,6,99.0,False,0,OnTrack
8.218,-5059.0,-4214.0,723.0,11073.66997248,242.68999936,6,99.0,False,0,OnTrack
8.349,-4970.633852114603,-4206.480538141452,731.1786870232002,11130.0,244.0,6,99.0,False,0,OnTrack
