seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status
0.0,1100.5911995742424,-1207.5734418753589,7214.842923915609,11703.0626272,290.81250239999997,7,100.0,False,14,OnTrack
0.015,1080.4082166133037,-1213.0433624044092,7214.775792275162,11713.0,291.0,7,100.0,False,14,OnTrack
0.215,865.7377106593948,-1271.334084838013,7214.135425485794,11770.0,293.0,7,100.0,False,14,OnTrack
0.307,801.0,-1289.0,7214.0,11408.6125,294.15,7,100.0,False,14,OnTrack
0.527,706.0,-1315.0,7214.0,10544.425,296.9,7,100.0,False,14,OnTrack
0.535,701.7557967078737,-1316.1397504541703,7214.001336790749,10513.0,297.0,8,100.0,False,14,OnTrack
0.807,481.0,-1375.0,7214.0,10670.155555555555,301.53333333333336,8,100.0,False,14,OnTrack
0.895,375.63710302833044,-1403.4771542137516,7214.001178529733,10721.0,303.0,8,100.0,False,14,OnTrack
1.067,171.0,-1459.0,7214.0,10786.933333333332,304.9111111111111,8,100.0,False,14,OnTrack
1.255,66.43782604182088,-1486.9533629985451,7213.960513300336,10859.0,307.0,8,100.0,False,14,OnTrack
1.387,7.0,-1503.0,7214.0,10882.76,308.98,8,100.0,False,14,OnTrack
1.455,-34.68038156537937,-1514.4564761955044,7214.064406238014,10895.0,310.0,8,100.0,False,14,OnTrack
1.686,-241.0,-1571.0,7215.0,10968.150020266667,310.96250026666667,8,100.0,False,14,OnTrack
1.695,-251.52280044119578,-1573.830782209523,7215.0853875591065,10971.0,311.0,8,100.0,False,14,OnTrack
1.906,-526.0,-1647.0,7218.0,11033.713907911111,312.75833386666665,8,100.0,False,14,OnTrack
2.055,-677.4957656342278,-1687.636932533936,7220.411149445702,11078.0,314.0,8,100.0,False,14,OnTrack
2.326,-863.0,-1738.0,7225.0,11132.394265601315,314.97132617145206,8,100.0,False,14,OnTrack
2.334,-867.7037826062822,-1739.2747580810653,7225.133324340459,11134.0,315.0,8,100.0,False,14,OnTrack
2.494,-953.5917066606949,-1762.4986966831354,7227.76955846775,11133.0,316.0,8,100.0,False,14,OnTrack
2.646,-1048.0,-1788.0,7231.0,11114.0,316.0,8,100.0,False,14,OnTrack
2.734,-1118.8706717917407,-1807.1648507847883,7233.493966657438,11103.0,316.0,8,100.0,False,14,OnTrack
2.846,-1217.0,-1834.0,7237.0,11103.0,315.53333333333336,8,100.0,False,14,OnTrack
2.974,-1324.4886773357098,-1864.2808539407038,7240.916438724636,11103.0,315.0,8,100.0,False,14,OnTrack
3.066,-1401.0,-1886.0,7244.0,11090.58,315.0,8,100.0,False,14,OnTrack
3.174,-1492.0070585996523,-1911.6402015748813,7248.178306694092,11076.0,315.0,8,100.0,False,14,OnTrack
3.386,-1669.0,-1961.0,7258.0,11041.844444444445,314.4111111111111,8,53.477777777777774,False,14,OnTrack
3.534,-1791.3554886079696,-1994.79645204095,7266.217558117536,11018.0,314.0,8,21.0,False,2,OnTrack
3.546,-1803.0,-1998.0,7267.0,11042.0,313.4,8,20.1,False,2,OnTrack
3.806,-2091.0,-2077.0,7286.0,11562.0,300.4,8,0.6000000000000014,False,2,OnTrack
3.814,-2097.3014386552286,-2078.729810959649,7286.43119736986,11578.0,300.0,8,0.0,True,0,OnTrack
4.106,-2234.0,-2116.0,7297.0,11327.975,267.15,8,0.0,True,0,OnTrack
4.134,-2254.556821852671,-2121.490451623855,7298.580202614346,11304.0,264.0,7,0.0,True,0,OnTrack
4.366,-2471.0,-2179.0,7315.0,11108.25,228.475,7,0.0,True,0,OnTrack
4.454,-2525.519492697292,-2193.42840961946,7319.393937084249,11034.0,215.0,6,0.0,True,0,OnTrack
4.787,-2625.0,-2217.0,7329.0,11319.665826101278,181.78304347659548,6,0.0,True,0,OnTrack
4.855,-2655.9972931757266,-2223.2853394977465,7331.769197785669,11378.0,175.0,4,0.0,True,8,OnTrack
4.907,-2681.0,-2228.0,7334.0,11332.5,173.18,4,0.0,True,8,OnTrack
