seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status,compound
0.0,-1812.638201730951,1139.4004162074218,1962.9540213743192,11458.417187242714,260.0050248024041,6,100.0,False,0,OnTrack,SOFT
0.099,-1757.5290305716528,1210.8552522731156,1963.3706671911632,11145.0,261.0,6,100.0,False,0,OnTrack,SOFT
0.195,-1680.0,1310.0,1964.0,10850.6,263.0,6,100.0,False,0,OnTrack,SOFT
0.315,-1561.0,1461.0,1965.0,10482.6,265.5,6,100.0,False,0,OnTrack,SOFT
0.339,-1541.3173825992867,1485.8644127060513,1965.1666068895524,10409.0,266.0,7,100.0,False,0,OnTrack,SOFT
0.579,-1460.7286597445793,1585.103090188445,1965.8650304346168,10914.0,270.0,7,100.0,False,0,OnTrack,SOFT
0.779,-1413.971080744317,1645.5099637441988,1966.6776202959118,10969.0,272.0,7,100.0,False,0,OnTrack,SOFT
0.816,-1394.0,1672.0,1967.0,10978.43498368,272.55499904,7,100.0,False,0,OnTrack,SOFT
0.979,-1276.4308412322257,1828.9897403040304,1968.845223600374,11020.0,275.0,7,100.0,False,0,OnTrack,SOFT
0.995,-1266.0,1843.0,1969.0,11025.42857142857,275.22857142857146,7,100.0,False,0,OnTrack,SOFT
1.259,-1166.5925532794486,1979.3329766924714,1970.1386070203125,11115.0,279.0,7,100.0,False,0,OnTrack,SOFT
1.435,-1112.0,2056.0,1971.0,11204.257142857143,280.25714285714287,7,100.0,False,0,OnTrack,SOFT
1.539,-1066.0067382001853,2119.8839482450617,1971.99289776288,11257.0,281.0,7,100.0,False,0,OnTrack,SOFT
1.636,-1021.0,2182.0,1973.0,11282.289269028572,281.6928566857143,7,100.0,False,0,OnTrack,SOFT
1.819,-938.3436363578749,2294.8812738006595,1974.7698744760812,11330.0,283.0,7,100.0,False,0,OnTrack,SOFT
1.836,-928.0,2309.0,1975.0,11334.179150933332,283.28333226666666,7,100.0,False,0,OnTrack,SOFT
2.015,-797.0,2488.0,1978.0,11378.183333333332,286.26666666666665,7,100.0,False,0,OnTrack,SOFT
2.059,-771.7799119886951,2522.4413387459003,1978.5805000781875,11389.0,287.0,7,100.0,False,0,OnTrack,SOFT
2.299,-707.8220696573744,2609.8028117072818,1980.0512732998238,11506.0,288.0,7,100.0,False,0,OnTrack,SOFT
2.476,-630.0,2722.0,1982.0,11560.083313777777,288.98333297777776,7,100.0,False,0,OnTrack,SOFT
2.635,-511.0,2895.0,1985.0,11608.666666666666,289.8666666666667,7,100.0,False,0,OnTrack,SOFT
2.659,-497.5775687359987,2914.63185272208,1985.3299243878746,11616.0,290.0,7,100.0,False,0,OnTrack,SOFT
2.859,-444.6969009193316,2993.749006226271,1986.5630683957054,11670.0,292.0,7,100.0,False,0,OnTrack,SOFT
