seconds,x,y,z,rpm,speed,gear,throttle,brake,drs,status,compound
0.0,187.380708218932,-1463.4479392636126,139.98866160469083,10891.64,264.1,6,100.0,False,1,OnTrack,HARD
0.076,136.29146611802406,-1476.1204301221999,139.98794314488003,10843.0,266.0,6,100.0,False,1,OnTrack,HARD
0.13,100.0,-1485.0,140.0,10842.699999288889,266.9000021333333,6,100.0,False,1,OnTrack,HARD
0.289,-7.0,-1511.0,140.0,10841.8166656,269.5500032,6,100.0,False,1,OnTrack,HARD
0.436,-107.01244366923424,-1537.0540481791872,139.4882320872195,10841.0,272.0,7,100.0,False,1,OnTrack,HARD
0.65,-255.0,-1576.0,139.0,10987.05508736,274.6750016,7,100.0,False,1,OnTrack,HARD
0.829,-381.0,-1606.0,140.0,11109.22245632,276.9124992,7,100.0,False,1,OnTrack,HARD
0.836,-385.9434050144758,-1607.161732301517,140.02433078264676,11114.0,277.0,7,100.0,False,1,OnTrack,HARD
0.996,-499.2506734480574,-1633.8291215804845,140.04606851623413,11114.0,278.0,7,100.0,False,1,OnTrack,HARD
1.05,-538.0,-1643.0,140.0,11162.375114666667,278.9000021333333,7,100.0,False,1,OnTrack,HARD
1.236,-673.7427942753819,-1675.498415825658,139.99475381611822,11329.0,282.0,7,100.0,False,1,OnTrack,HARD
1.25,-684.0,-1678.0,140.0,11333.13003776,282.21000192,7,100.0,False,1,OnTrack,HARD
1.409,-801.0,-1707.0,140.0,11380.03505664,284.59500288,7,100.0,False,1,OnTrack,HARD
1.436,-821.2241457245112,-1712.0552516947473,139.94649492094229,11388.0,285.0,7,100.0,False,1,OnTrack,HARD
1.636,-971.2359981893535,-1749.4532108908857,139.12720850336132,11430.0,287.0,7,100.0,False,1,OnTrack,HARD
1.689,-1007.0,-1758.0,139.0,11460.21010944,287.0,7,100.0,False,1,OnTrack,HARD
1.836,-1104.9014422984555,-1780.5367041891984,138.99265737864417,11544.0,287.0,7,100.0,False,1,OnTrack,HARD
1.87,-1140.0,-1789.0,139.0,11552.0750304,287.2125008,7,100.0,False,1,OnTrack,HARD
1.996,-1320.677349397696,-1833.9040788486968,138.97665029896385,11582.0,288.0,7,100.0,False,1,OnTrack,HARD
2.03,-1365.0,-1845.0,139.0,11595.812552,288.4250016,7,100.0,False,1,OnTrack,HARD
2.156,-1475.9875396026096,-1872.8137355732633,139.28459610529254,11647.0,290.0,7,100.0,False,1,OnTrack,HARD
2.356,-1527.5874791131682,-1885.7825709072636,140.06322490004106,11697.0,292.0,7,100.0,False,1,OnTrack,HARD
2.47,-1593.0,-1902.0,140.0,11725.092888685715,292.81428662857144,7,100.0,False,1,OnTrack,HARD
2.636,-1754.9762477643194,-1942.076408770146,139.18399217920967,11766.0,294.0,7,100.0,False,1,OnTrack,HARD
2.69,-1807.0,-1955.0,139.0,11482.499328,294.3375008,7,100.0,False,1,OnTrack,HARD
2.796,-1894.224227776139,-1976.8071694600062,138.96478430905424,10926.0,295.0,7,100.0,False,1,OnTrack,HARD
3.091,-2085.0,-2025.0,140.0,10504.307203148399,296.84952981075264,7,100.0,False,1,OnTrack,HARD
3.115,-2102.7474920220166,-2029.4407113491438,140.0348061385511,10470.0,297.0,7,100.0,False,1,OnTrack,HARD
3.351,-2287.0,-2075.0,140.0,10582.755555555555,298.31111111111113,7,100.0,False,1,OnTrack,HARD
3.475,-2366.9617409912485,-2094.1023760247926,139.99496583405315,10642.0,299.0,8,100.0,False,1,OnTrack,HARD
3.569,-2444.0,-2113.0,140.0,10667.0667008,299.7833344,8,100.0,False,1,OnTrack,HARD
3.715,-2617.2355733861295,-2156.7957333886498,139.99754801706254,10706.0,301.0,8,100.0,False,1,OnTrack,HARD
3.729,-2634.0,-2161.0,140.0,10706.437504,301.0875008,8,100.0,False,1,OnTrack,HARD
3.875,-2794.879396259805,-2200.5298816197987,140.06946978051099,10711.0,302.0,8,100.0,False,1,OnTrack,HARD
4.035,-2944.06446595595,-2236.1591780931562,140.08273375248888,10711.0,301.0,8,100.0,False,1,OnTrack,HARD
4.089,-2989.0,-2247.0,140.0,10703.285696,301.1928576,8,100.0,False,1,OnTrack,HARD
4.315,-3156.9047831196813,-2288.3711992299777,139.59516564323752,10671.0,302.0,8,100.0,False,1,OnTrack,HARD
4.369,-3203.0,-2300.0,140.0,10704.875870161837,302.0,8,100.0,False,1,OnTrack,HARD
4.45,-3278.0,-2319.0,141.0,10755.689514808255,302.0,8,100.0,False,1,OnTrack,HARD
4.476,-3300.5594952308934,-2324.644604342394,141.22882146367087,10772.0,302.0,8,100.0,False,1,OnTrack,HARD
4.636,-3417.6262125976987,-2352.8943810935816,141.20266686642847,10772.0,302.0,8,100.0,False,1,OnTrack,HARD
4.73,-3494.0,-2371.0,141.0,10780.93001216,302.0,8,100.0,False,1,OnTrack,HARD
4.836,-3598.5489532673932,-2395.8858807051593,141.05425435378865,10791.0,302.0,8,100.0,False,1,OnTrack,HARD
4.949,-3712.0,-2423.0,141.0,10765.5750144,302.47083306666667,8,100.0,False,1,OnTrack,HARD
5.076,-3816.42351469569,-2448.1294415464613,140.22201263940116,10737.0,303.0,8,100.0,False,1,OnTrack,HARD
5.236,-3931.250061239875,-2474.855722131479,139.0447172667457,10740.0,302.0,8,100.0,False,1,OnTrack,HARD
5.249,-3941.0,-2477.0,139.0,10726.403965866666,301.7833301333333,8,94.58325333333333,False,1,OnTrack,HARD
5.469,-4110.0,-2512.0,139.0,10496.320900266666,298.1166677333333,8,2.9166933333333276,False,1,OnTrack,HARD
5.476,-4115.055057975349,-2513.016956789334,138.992603309423,10489.0,298.0,8,0.0,True,1,OnTrack,HARD
5.689,-4272.0,-2540.0,139.0,9772.7868544,283.3562368,8,0.0,True,1,OnTrack,HARD
5.796,-4384.21837541684,-2550.1097822840156,140.62190159040964,9413.0,276.0,8,0.0,True,1,OnTrack,HARD
5.956,-4553.311798545134,-2559.6151290061484,143.83629606670007,9553.0,264.0,8,0.0,True,1,OnTrack,HARD
5.969,-4563.0,-2560.0,144.0,9586.8004992,263.29582293333334,8,0.0,True,1,OnTrack,HARD
6.196,-4643.689947956991,-2557.594044916711,144.71378298963523,10177.0,251.0,7,0.0,True,1,OnTrack,HARD
6.269,-4668.0,-2554.0,145.0,10321.1748736,245.2208384,7,0.0,True,1,OnTrack,HARD
6.436,-4757.198305440017,-2541.531090932798,146.74922061963426,10651.0,232.0,7,0.0,True,1,OnTrack,HARD
6.596,-4863.486690956778,-2522.5450865079674,149.74230888600619,11071.0,227.0,6,0.0,True,1,OnTrack,HARD
6.65,-4895.0,-2514.0,151.0,11080.72002304,224.83999488,6,0.0,True,1,OnTrack,HARD
6.69,-4917.0,-2507.0,152.0,11087.92002304,223.23999488,6,0.0,True,1,OnTrack,HARD
6.796,-4974.563235900426,-2486.6475410162334,154.55491776285385,11107.0,219.0,6,0.0,True,1,OnTrack,HARD
7.01,-5086.0,-2439.0,159.0,10581.8080192,209.1916608,6,0.0,True,1,OnTrack,HARD
7.036,-5098.649076007083,-2432.7614020481187,159.4537209166803,10518.0,208.0,5,0.0,True,1,OnTrack,HARD
7.196,-5172.917835284372,-2391.7411346322547,161.9872821658642,10358.0,199.0,5,0.0,True,1,OnTrack,HARD
7.25,-5198.0,-2376.0,163.0,10483.795752727272,197.77272436363637,5,0.9818205090909091,True,1,OnTrack,HARD
7.43,-5284.0,-2314.0,167.0,10903.113934545454,193.68181527272728,5,4.254547781818181,True,1,OnTrack,HARD
7.636,-5383.074226195478,-2221.747608263776,170.48721326039782,11383.0,189.0,4,8.0,False,1,OnTrack,HARD
7.669,-5396.0,-2208.0,171.0,11363.2000384,188.40000116363638,4,9.949996218181818,False,1,OnTrack,HARD
7.79,-5435.0,-2162.0,173.0,11290.5999232,186.19999767272728,4,17.100007563636364,False,1,OnTrack,HARD
7.969,-5488.0,-2089.0,177.0,11183.1998848,182.94545105454546,4,27.67728407272727,False,1,OnTrack,HARD
8.076,-5517.622200208843,-2040.2445728945956,178.82173476112098,11119.0,181.0,4,34.0,False,1,OnTrack,HARD
8.236,-5555.369343477742,-1966.8357250259246,180.82416502741998,11170.0,178.0,4,43.0,False,1,OnTrack,HARD
8.25,-5558.0,-1961.0,181.0,11161.133252266667,177.94166613333334,4,42.183325866666664,False,1,OnTrack,HARD
8.41,-5582.0,-1898.0,183.0,11059.799918933333,177.27499946666666,4,32.849992533333335,False,1,OnTrack,HARD
8.476,-5591.213334972309,-1869.1430262753854,183.75145810356287,11018.0,177.0,4,29.0,True,1,OnTrack,HARD
8.59,-5606.0,-1816.0,185.0,10823.6816,175.704544,4,21.486355200000002,True,1,OnTrack,HARD
8.83,-5625.0,-1706.0,188.0,10414.590690909092,172.97727127272728,4,5.668173381818185,True,1,OnTrack,HARD
8.916,-5627.985137851007,-1666.3027922194465,189.30388611479452,10268.0,172.0,4,0.0,True,1,OnTrack,HARD
9.03,-5629.0,-1614.0,191.0,10732.1942712,167.7249952,4,0.0,True,1,OnTrack,HARD
9.19,-5625.0,-1543.0,193.0,11383.6942712,161.7249952,4,0.0,True,1,OnTrack,HARD
9.236,-5622.641099379642,-1522.995491519267,193.75595577202967,11571.0,160.0,3,0.0,True,1,OnTrack,HARD
9.41,-5609.0,-1449.0,197.0,11208.085447314286,158.1357129142857,3,0.0,True,1,OnTrack,HARD
9.516,-5597.3398098188045,-1405.4634421509068,198.30176241606273,10987.0,157.0,3,0.0,True,1,OnTrack,HARD
9.71,-5570.0,-1330.0,200.0,10441.070167133212,146.2763782829738,3,0.0,True,1,OnTrack,HARD
9.715,-5569.20489425281,-1328.155281306362,200.05463013826514,10427.0,146.0,3,0.0,True,1,OnTrack,HARD
9.93,-5532.0,-1254.0,203.0,9971.102137018182,140.6249984,3,0.0,True,1,OnTrack,HARD
10.11,-5495.0,-1196.0,206.0,9589.420318836364,136.1249984,3,0.0,True,1,OnTrack,HARD
10.155,-5480.0947474488,-1178.0634333159903,206.56204728986825,9494.0,135.0,3,0.0,True,1,OnTrack,HARD
10.349,-5404.0,-1098.0,208.0,9084.9836032,128.5333376,3,0.0,True,1,OnTrack,HARD
10.515,-5376.59155591071,-1073.1050495628701,208.54015778967351,8735.0,123.0,3,0.0,True,1,OnTrack,HARD
10.669,-5357.0,-1062.0,209.0,8327.8628384,120.1125024,3,0.0,True,1,OnTrack,HARD
10.675,-5355.789256397564,-1061.2743597034812,209.02556734981243,8312.0,120.0,3,0.0,True,1,OnTrack,HARD
10.889,-5297.0,-1027.0,210.0,9005.971843657142,113.88571062857143,3,0.0,True,1,OnTrack,HARD
10.955,-5278.1846855285985,-1018.2663613023954,210.05648114722834,9220.0,112.0,3,0.0,True,1,OnTrack,HARD
11.049,-5252.0,-1008.0,210.0,9081.213082807859,109.91689430105605,3,0.0,True,1,OnTrack,HARD
11.209,-5208.0,-994.0,210.0,8844.980353946656,106.37118730126312,3,0.0,True,1,OnTrack,HARD
11.316,-5178.403261821025,-987.0168142771379,210.04783140735745,8687.0,104.0,2,0.0,False,1,OnTrack,HARD
11.509,-5124.0,-980.0,210.0,8491.5875648,101.10500096,2,0.0,False,1,OnTrack,HARD
11.716,-5063.958117199947,-981.8286607534169,209.31411824543366,8282.0,98.0,2,0.0,False,1,OnTrack,HARD
11.79,-5044.0,-984.0,209.0,8288.607154285713,97.20714148571429,2,3.171434057142857,False,1,OnTrack,HARD
11.996,-4992.575605539187,-994.7671506293258,208.06499903987796,8307.0,95.0,2,12.0,False,1,OnTrack,HARD
12.009,-4989.0,-996.0,208.0,8295.439114971428,94.95357074285714,2,11.489278171428571,False,1,OnTrack,HARD
12.276,-4905.282331480532,-1036.1970269110936,206.4768828018213,8058.0,94.0,2,1.0,False,1,OnTrack,HARD
